@id	db_name	ext_id	link
s_0034	ChEBI	CHEBI:57474	https://identifiers.org/CHEBI:57474
s_0034	MetaNetX	MNXM1253	https://identifiers.org/metanetx.chemical:MNXM1253
s_0034	BiGG	lgt__S	https://identifiers.org/bigg.metabolite:lgt__S
s_0035	KEGG	C03044	https://identifiers.org/kegg.compound:C03044
s_0035	ChEBI	CHEBI:16982	https://identifiers.org/CHEBI:16982
s_0035	MetaNetX	MNXM2757	https://identifiers.org/metanetx.chemical:MNXM2757
s_0035	BiGG	btd_RR	https://identifiers.org/bigg.metabolite:btd_RR
s_0036	KEGG	C03044	https://identifiers.org/kegg.compound:C03044
s_0036	ChEBI	CHEBI:16982	https://identifiers.org/CHEBI:16982
s_0036	MetaNetX	MNXM2757	https://identifiers.org/metanetx.chemical:MNXM2757
s_0036	BiGG	btd_RR	https://identifiers.org/bigg.metabolite:btd_RR
s_0037	KEGG	C01054	https://identifiers.org/kegg.compound:C01054
s_0037	ChEBI	CHEBI:15441	https://identifiers.org/CHEBI:15441
s_0037	MetaNetX	MNXM130	https://identifiers.org/metanetx.chemical:MNXM130
s_0037	BiGG	Ssq23epx	https://identifiers.org/bigg.metabolite:Ssq23epx
s_0038	KEGG	C01054	https://identifiers.org/kegg.compound:C01054
s_0038	ChEBI	CHEBI:15441	https://identifiers.org/CHEBI:15441
s_0038	MetaNetX	MNXM130	https://identifiers.org/metanetx.chemical:MNXM130
s_0038	BiGG	Ssq23epx	https://identifiers.org/bigg.metabolite:Ssq23epx
s_0039	KEGG	C06006	https://identifiers.org/kegg.compound:C06006
s_0039	ChEBI	CHEBI:49256	https://identifiers.org/CHEBI:49256
s_0039	MetaNetX	MNXM114220	https://identifiers.org/metanetx.chemical:MNXM114220
s_0039	BiGG	2ahbut	https://identifiers.org/bigg.metabolite:2ahbut
s_0042	KEGG	C05264	https://identifiers.org/kegg.compound:C05264
s_0042	ChEBI	CHEBI:28325	https://identifiers.org/CHEBI:28325
s_0042	MetaNetX	MNXM674	https://identifiers.org/metanetx.chemical:MNXM674
s_0042	BiGG	3hdcoa	https://identifiers.org/bigg.metabolite:3hdcoa
s_0045	ChEBI	CHEBI:52976	https://identifiers.org/CHEBI:52976
s_0045	MetaNetX	MNXM31741	https://identifiers.org/metanetx.chemical:MNXM31741
s_0048	KEGG	C05262	https://identifiers.org/kegg.compound:C05262
s_0048	ChEBI	CHEBI:27668	https://identifiers.org/CHEBI:27668
s_0048	MetaNetX	MNXM733	https://identifiers.org/metanetx.chemical:MNXM733
s_0048	BiGG	3hddcoa	https://identifiers.org/bigg.metabolite:3hddcoa
s_0051	KEGG	C05258	https://identifiers.org/kegg.compound:C05258
s_0051	ChEBI	CHEBI:27402	https://identifiers.org/CHEBI:27402
s_0051	MetaNetX	MNXM825	https://identifiers.org/metanetx.chemical:MNXM825
s_0051	BiGG	3hhdcoa	https://identifiers.org/bigg.metabolite:3hhdcoa
s_0054	KEGG	C05260	https://identifiers.org/kegg.compound:C05260
s_0054	ChEBI	CHEBI:27466	https://identifiers.org/CHEBI:27466
s_0054	MetaNetX	MNXM767	https://identifiers.org/metanetx.chemical:MNXM767
s_0054	BiGG	3htdcoa	https://identifiers.org/bigg.metabolite:3htdcoa
s_0056	KEGG	C00671	https://identifiers.org/kegg.compound:C00671
s_0056	ChEBI	CHEBI:35146	https://identifiers.org/CHEBI:35146
s_0056	MetaNetX	MNXM439	https://identifiers.org/metanetx.chemical:MNXM439
s_0056	BiGG	3mop	https://identifiers.org/bigg.metabolite:3mop
s_0058	KEGG	C00671	https://identifiers.org/kegg.compound:C00671
s_0058	ChEBI	CHEBI:35146	https://identifiers.org/CHEBI:35146
s_0058	MetaNetX	MNXM439	https://identifiers.org/metanetx.chemical:MNXM439
s_0058	BiGG	3mop	https://identifiers.org/bigg.metabolite:3mop
s_0060	KEGG	C00671	https://identifiers.org/kegg.compound:C00671
s_0060	ChEBI	CHEBI:35146	https://identifiers.org/CHEBI:35146
s_0060	MetaNetX	MNXM439	https://identifiers.org/metanetx.chemical:MNXM439
s_0060	BiGG	3mop	https://identifiers.org/bigg.metabolite:3mop
s_0061	KEGG	C00337	https://identifiers.org/kegg.compound:C00337
s_0061	ChEBI	CHEBI:30864	https://identifiers.org/CHEBI:30864
s_0061	MetaNetX	MNXM252	https://identifiers.org/metanetx.chemical:MNXM252
s_0061	BiGG	dhor__S	https://identifiers.org/bigg.metabolite:dhor__S
s_0062	KEGG	C00424	https://identifiers.org/kegg.compound:C00424
s_0062	ChEBI	CHEBI:18041	https://identifiers.org/CHEBI:18041
s_0062	MetaNetX	MNXM2387	https://identifiers.org/metanetx.chemical:MNXM2387
s_0062	BiGG	lald__L	https://identifiers.org/bigg.metabolite:lald__L
s_0063	KEGG	C00186	https://identifiers.org/kegg.compound:C00186
s_0063	ChEBI	CHEBI:16651	https://identifiers.org/CHEBI:16651
s_0063	MetaNetX	MNXM179	https://identifiers.org/metanetx.chemical:MNXM179
s_0063	BiGG	lac__L	https://identifiers.org/bigg.metabolite:lac__L
s_0064	KEGG	C00186	https://identifiers.org/kegg.compound:C00186
s_0064	ChEBI	CHEBI:16651	https://identifiers.org/CHEBI:16651
s_0064	MetaNetX	MNXM179	https://identifiers.org/metanetx.chemical:MNXM179
s_0064	BiGG	lac__L	https://identifiers.org/bigg.metabolite:lac__L
s_0065	KEGG	C00186	https://identifiers.org/kegg.compound:C00186
s_0065	ChEBI	CHEBI:16651	https://identifiers.org/CHEBI:16651
s_0065	MetaNetX	MNXM179	https://identifiers.org/metanetx.chemical:MNXM179
s_0065	BiGG	lac__L	https://identifiers.org/bigg.metabolite:lac__L
