@id	db_name	ext_id	link
r_0108	BiGG	ACCOACrm	https://identifiers.org/bigg.reaction:ACCOACrm
r_0109	KEGG	R00742	https://identifiers.org/kegg.reaction:R00742
r_0109	MetaNetX	MNXR95219	https://identifiers.org/metanetx.reaction:MNXR95219
r_0109	BiGG	ACCOAC	https://identifiers.org/bigg.reaction:ACCOAC
r_0111	KEGG	R00227	https://identifiers.org/kegg.reaction:R00227
r_0111	MetaNetX	MNXR95363	https://identifiers.org/metanetx.reaction:MNXR95363
r_0111	BiGG	ACOAHim	https://identifiers.org/bigg.reaction:ACOAHim
r_0112	KEGG	R00235	https://identifiers.org/kegg.reaction:R00235
r_0112	MetaNetX	MNXR95413	https://identifiers.org/metanetx.reaction:MNXR95413
r_0112	BiGG	ACS	https://identifiers.org/bigg.reaction:ACS
r_0113	KEGG	R00235	https://identifiers.org/kegg.reaction:R00235
r_0113	MetaNetX	MNXR95413	https://identifiers.org/metanetx.reaction:MNXR95413
r_0113	BiGG	ACSm	https://identifiers.org/bigg.reaction:ACSm
r_0114	KEGG	R00235	https://identifiers.org/kegg.reaction:R00235
r_0114	MetaNetX	MNXR95413	https://identifiers.org/metanetx.reaction:MNXR95413
r_0115	KEGG	R02649	https://identifiers.org/kegg.reaction:R02649
r_0115	MetaNetX	MNXR95256	https://identifiers.org/metanetx.reaction:MNXR95256
r_0115	BiGG	ACGKm	https://identifiers.org/bigg.reaction:ACGKm
r_0116	KEGG	R00548	https://identifiers.org/kegg.reaction:R00548
r_0116	MetaNetX	MNXR95393	https://identifiers.org/metanetx.reaction:MNXR95393
r_0116	BiGG	ACP1e	https://identifiers.org/bigg.reaction:ACP1e
r_0117	MetaNetX	MNXR95385	https://identifiers.org/metanetx.reaction:MNXR95385
r_0117	BiGG	ACONT3m	https://identifiers.org/bigg.reaction:ACONT3m
r_0118	KEGG	R02283	https://identifiers.org/kegg.reaction:R02283
r_0118	MetaNetX	MNXR95388	https://identifiers.org/metanetx.reaction:MNXR95388
r_0118	BiGG	ACOTAim	https://identifiers.org/bigg.reaction:ACOTAim
r_0119	KEGG	R10747	https://identifiers.org/kegg.reaction:R10747
r_0119	MetaNetX	MNXR95402	https://identifiers.org/metanetx.reaction:MNXR95402
r_0119	BiGG	ACPSm	https://identifiers.org/bigg.reaction:ACPSm
r_0120	MetaNetX	MNXR127526	https://identifiers.org/metanetx.reaction:MNXR127526
r_0121	MetaNetX	MNXR95365	https://identifiers.org/metanetx.reaction:MNXR95365
r_0121	BiGG	ACOAO5p	https://identifiers.org/bigg.reaction:ACOAO5p
r_0122	MetaNetX	MNXR124346	https://identifiers.org/metanetx.reaction:MNXR124346
r_0122	BiGG	ACOAO9p	https://identifiers.org/bigg.reaction:ACOAO9p
r_0123	MetaNetX	MNXR95367	https://identifiers.org/metanetx.reaction:MNXR95367
r_0123	BiGG	ACOAO7p	https://identifiers.org/bigg.reaction:ACOAO7p
r_0124	MetaNetX	MNXR95368	https://identifiers.org/metanetx.reaction:MNXR95368
r_0124	BiGG	ACOAO8p	https://identifiers.org/bigg.reaction:ACOAO8p
r_0125	MetaNetX	MNXR95366	https://identifiers.org/metanetx.reaction:MNXR95366
r_0125	BiGG	ACOAO6p	https://identifiers.org/bigg.reaction:ACOAO6p
r_0127	MetaNetX	MNXR119161	https://identifiers.org/metanetx.reaction:MNXR119161
r_0129	MetaNetX	MNXR119159	https://identifiers.org/metanetx.reaction:MNXR119159
r_0138	KEGG	R01244	https://identifiers.org/kegg.reaction:R01244
r_0138	MetaNetX	MNXR95443	https://identifiers.org/metanetx.reaction:MNXR95443
r_0138	BiGG	ADD	https://identifiers.org/bigg.reaction:ADD
r_0139	KEGG	R00190	https://identifiers.org/kegg.reaction:R00190
r_0139	MetaNetX	MNXR95482	https://identifiers.org/metanetx.reaction:MNXR95482
r_0139	BiGG	ADPT	https://identifiers.org/bigg.reaction:ADPT
r_0140	KEGG	R01560	https://identifiers.org/kegg.reaction:R01560
r_0140	MetaNetX	MNXR95432	https://identifiers.org/metanetx.reaction:MNXR95432
r_0140	BiGG	ADA	https://identifiers.org/bigg.reaction:ADA
r_0142	KEGG	R00185	https://identifiers.org/kegg.reaction:R00185
r_0142	MetaNetX	MNXR95456	https://identifiers.org/metanetx.reaction:MNXR95456
r_0142	BiGG	ADNK1	https://identifiers.org/bigg.reaction:ADNK1
r_0143	KEGG	R00181	https://identifiers.org/kegg.reaction:R00181
r_0143	MetaNetX	MNXR95824	https://identifiers.org/metanetx.reaction:MNXR95824
r_0143	BiGG	AMPDA	https://identifiers.org/bigg.reaction:AMPDA
r_0144	KEGG	R00192	https://identifiers.org/kegg.reaction:R00192
r_0144	MetaNetX	MNXR95492	https://identifiers.org/metanetx.reaction:MNXR95492
r_0144	BiGG	AHCi	https://identifiers.org/bigg.reaction:AHCi
r_0145	KEGG	R00178	https://identifiers.org/kegg.reaction:R00178
r_0145	MetaNetX	MNXR95455	https://identifiers.org/metanetx.reaction:MNXR95455
r_0145	BiGG	ADMDC	https://identifiers.org/bigg.reaction:ADMDC
r_0146	KEGG	R03231	https://identifiers.org/kegg.reaction:R03231
r_0146	MetaNetX	MNXR95806	https://identifiers.org/metanetx.reaction:MNXR95806
r_0146	BiGG	AMAOTr	https://identifiers.org/bigg.reaction:AMAOTr
r_0147	KEGG	R00089	https://identifiers.org/kegg.reaction:R00089
r_0147	MetaNetX	MNXR95444	https://identifiers.org/metanetx.reaction:MNXR95444
r_0147	BiGG	ADNCYC	https://identifiers.org/bigg.reaction:ADNCYC
r_0148	KEGG	R00127	https://identifiers.org/kegg.reaction:R00127
r_0148	MetaNetX	MNXR95450	https://identifiers.org/metanetx.reaction:MNXR95450
r_0148	BiGG	ADK1	https://identifiers.org/bigg.reaction:ADK1
r_0149	KEGG	R00127	https://identifiers.org/kegg.reaction:R00127
r_0149	MetaNetX	MNXR95450	https://identifiers.org/metanetx.reaction:MNXR95450
r_0149	BiGG	ADK1m	https://identifiers.org/bigg.reaction:ADK1m
r_0150	MetaNetX	MNXR95452	https://identifiers.org/metanetx.reaction:MNXR95452
r_0150	BiGG	ADK3m	https://identifiers.org/bigg.reaction:ADK3m
r_0151	KEGG	R04559	https://identifiers.org/kegg.reaction:R04559
r_0151	MetaNetX	MNXR108966	https://identifiers.org/metanetx.reaction:MNXR108966
r_0151	BiGG	ADSL2r	https://identifiers.org/bigg.reaction:ADSL2r
r_0152	KEGG	R01083	https://identifiers.org/kegg.reaction:R01083
r_0152	MetaNetX	MNXR95493	https://identifiers.org/metanetx.reaction:MNXR95493
r_0152	BiGG	ADSL1r	https://identifiers.org/bigg.reaction:ADSL1r
r_0153	KEGG	R01135	https://identifiers.org/kegg.reaction:R01135
