@id	db_name	ext_id	link
HMR_4667	HMR 2.0	HMR_4667	
HMR_4667	Ratcon	RCR11335	
HMR_4668	KEGG	R02315	https://identifiers.org/kegg.reaction:R02315
HMR_4668	BiGG	SACCD4m	https://identifiers.org/bigg.reaction:SACCD4m
HMR_4668	HepatoNET1	r0526	
HMR_4668	Recon3D	SACCD4m	https://identifiers.org/vmhreaction:SACCD4m
HMR_4668	MetaNetX	MNXR104236	https://identifiers.org/metanetx.reaction:MNXR104236
HMR_4668	HMR 2.0	HMR_4668	
HMR_4668	Ratcon	RCR11336	
HMR_4737	KEGG	R03102	https://identifiers.org/kegg.reaction:R03102
HMR_4737	EHMN	R03102M	
HMR_4737	HepatoNET1	r0594	
HMR_4737	Recon3D	r0594	https://identifiers.org/vmhreaction:r0594
HMR_4737	MetaNetX	MNXR95158	https://identifiers.org/metanetx.reaction:MNXR95158
HMR_4737	HMR 2.0	HMR_4737	
HMR_4737	Ratcon	RCR10319	
HMR_4739	KEGG	R03102	https://identifiers.org/kegg.reaction:R03102
HMR_4739	BiGG	AASAD3m	https://identifiers.org/bigg.reaction:AASAD3m
HMR_4739	EHMN	R03102M	
HMR_4739	Recon3D	AASAD3m	https://identifiers.org/vmhreaction:AASAD3m
HMR_4739	MetaNetX	MNXR95158	https://identifiers.org/metanetx.reaction:MNXR95158
HMR_4739	HMR 2.0	HMR_4739	
HMR_4739	Ratcon	RCR10527	
HMR_4740	KEGG	R02317	https://identifiers.org/kegg.reaction:R02317
HMR_4740	EHMN	RE1254C	
HMR_4740	Recon3D	RE1254C	https://identifiers.org/vmhreaction:RE1254C
HMR_4740	MetaNetX	MNXR95152	https://identifiers.org/metanetx.reaction:MNXR95152
HMR_4740	HMR 2.0	HMR_4740	
HMR_4740	Ratcon	RCR11337	
HMR_6415	KEGG	R02571	https://identifiers.org/kegg.reaction:R02571
HMR_6415	EHMN	R02571C	
HMR_6415	HepatoNET1	r0557	
HMR_6415	Recon3D	r0557	https://identifiers.org/vmhreaction:r0557
HMR_6415	MetaNetX	MNXR100213	https://identifiers.org/metanetx.reaction:MNXR100213
HMR_6415	MetaNetX	MNXR107586	https://identifiers.org/metanetx.reaction:MNXR107586
HMR_6415	HMR 2.0	HMR_6415	
HMR_6415	Ratcon	RCR14333	
HMR_6974	HepatoNET1	r1386	
HMR_6974	HMR 2.0	HMR_6974	
HMR_6974	Ratcon	RCR10159	
HMR_6975	KEGG	R03875	https://identifiers.org/kegg.reaction:R03875
HMR_6975	Recon3D	HMR_6975	https://identifiers.org/vmhreaction:HMR_6975
HMR_6975	MetaNetX	MNXR108494	https://identifiers.org/metanetx.reaction:MNXR108494
HMR_6975	HMR 2.0	HMR_6975	
HMR_6975	Ratcon	RCR11338	
HMR_6976	KEGG	R04866	https://identifiers.org/kegg.reaction:R04866
HMR_6976	Recon3D	HMR_6976	https://identifiers.org/vmhreaction:HMR_6976
HMR_6976	MetaNetX	MNXR109175	https://identifiers.org/metanetx.reaction:MNXR109175
HMR_6976	HMR 2.0	HMR_6976	
HMR_6976	Ratcon	RCR11339	
HMR_6977	KEGG	R04867	https://identifiers.org/kegg.reaction:R04867
HMR_6977	Recon3D	HMR_6977	https://identifiers.org/vmhreaction:HMR_6977
HMR_6977	MetaNetX	MNXR109176	https://identifiers.org/metanetx.reaction:MNXR109176
HMR_6977	HMR 2.0	HMR_6977	
HMR_6977	Ratcon	RCR11340	
HMR_6978	KEGG	R04313	https://identifiers.org/kegg.reaction:R04313
HMR_6978	Recon3D	HMR_6978	https://identifiers.org/vmhreaction:HMR_6978
HMR_6978	MetaNetX	MNXR108803	https://identifiers.org/metanetx.reaction:MNXR108803
HMR_6978	HMR 2.0	HMR_6978	
HMR_6978	Ratcon	RCR11341	
HMR_6979	KEGG	R03451	https://identifiers.org/kegg.reaction:R03451
HMR_6979	Recon3D	TMLYSOX	https://identifiers.org/vmhreaction:TMLYSOX
HMR_6979	MetaNetX	MNXR108181	https://identifiers.org/metanetx.reaction:MNXR108181
HMR_6979	HMR 2.0	HMR_6979	
HMR_6979	Ratcon	RCR11342	
HMR_6980	BiGG	GHMT3m	https://identifiers.org/bigg.reaction:GHMT3m
HMR_6980	Recon3D	GHMT3	https://identifiers.org/vmhreaction:GHMT3
HMR_6980	MetaNetX	MNXR100143	https://identifiers.org/metanetx.reaction:MNXR100143
HMR_6980	HMR 2.0	HMR_6980	
HMR_6980	Ratcon	RCR11343	
HMR_6981	KEGG	R03283	https://identifiers.org/kegg.reaction:R03283
HMR_6981	Recon3D	TMABADH	https://identifiers.org/vmhreaction:TMABADH
HMR_6981	MetaNetX	MNXR108074	https://identifiers.org/metanetx.reaction:MNXR108074
HMR_6981	HMR 2.0	HMR_6981	
HMR_6981	Ratcon	RCR11344	
HMR_6982	KEGG	R02397	https://identifiers.org/kegg.reaction:R02397
HMR_6982	Recon3D	BBHOX	https://identifiers.org/vmhreaction:BBHOX
HMR_6982	MetaNetX	MNXR96215	https://identifiers.org/metanetx.reaction:MNXR96215
HMR_6982	HMR 2.0	HMR_6982	
HMR_6982	Ratcon	RCR10528	
HMR_6983	KEGG	R03376	https://identifiers.org/kegg.reaction:R03376
HMR_6983	Recon3D	HMR_6983	https://identifiers.org/vmhreaction:HMR_6983
HMR_6983	Recon3D	PCLYSOX	https://identifiers.org/vmhreaction:PCLYSOX
HMR_6983	MetaNetX	MNXR102412	https://identifiers.org/metanetx.reaction:MNXR102412
HMR_6983	HMR 2.0	HMR_6983	
HMR_6983	Ratcon	RCR14334	
HMR_6984	KEGG	R03380	https://identifiers.org/kegg.reaction:R03380
HMR_6984	Recon3D	HMR_6984	https://identifiers.org/vmhreaction:HMR_6984
HMR_6984	MetaNetX	MNXR108131	https://identifiers.org/metanetx.reaction:MNXR108131
HMR_6984	HMR 2.0	HMR_6984	
HMR_6984	Ratcon	RCR14335	
HMR_6985	KEGG	R04491	https://identifiers.org/kegg.reaction:R04491
HMR_6985	Recon3D	HMR_6985	https://identifiers.org/vmhreaction:HMR_6985
HMR_6985	MetaNetX	MNXR108923	https://identifiers.org/metanetx.reaction:MNXR108923
HMR_6985	HMR 2.0	HMR_6985	
HMR_6985	Ratcon	RCR14336	
HMR_8017	KEGG	R00447	https://identifiers.org/kegg.reaction:R00447
HMR_8017	BiGG	LYSOXp	https://identifiers.org/bigg.reaction:LYSOXp
HMR_8017	Recon3D	LYSOXp	https://identifiers.org/vmhreaction:LYSOXp
HMR_8017	MetaNetX	MNXR101262	https://identifiers.org/metanetx.reaction:MNXR101262
HMR_8017	HMR 2.0	HMR_8017	
HMR_8017	Ratcon	RCR14337	
HMR_8018	KEGG	R04175	https://identifiers.org/kegg.reaction:R04175
HMR_8018	BiGG	PPD2CSPp	https://identifiers.org/bigg.reaction:PPD2CSPp
HMR_8018	Recon3D	PPD2CSPp	https://identifiers.org/vmhreaction:PPD2CSPp
HMR_8018	MetaNetX	MNXR95853	https://identifiers.org/metanetx.reaction:MNXR95853
HMR_8018	HMR 2.0	HMR_8018	
HMR_8018	Ratcon	RCR11345	
HMR_8019	KEGG	R02201	https://identifiers.org/kegg.reaction:R02201
HMR_8019	BiGG	1PPDCRp	https://identifiers.org/bigg.reaction:1PPDCRp
HMR_8019	Recon3D	1PPDCRp	https://identifiers.org/vmhreaction:1PPDCRp
HMR_8019	MetaNetX	MNXR94712	https://identifiers.org/metanetx.reaction:MNXR94712
HMR_8019	HMR 2.0	HMR_8019	
HMR_8019	Ratcon	RCR11346	
HMR_8021	KEGG	R02204	https://identifiers.org/kegg.reaction:R02204
HMR_8021	BiGG	LPCOXp	https://identifiers.org/bigg.reaction:LPCOXp
HMR_8021	Recon3D	LPCOXp	https://identifiers.org/vmhreaction:LPCOXp
HMR_8021	MetaNetX	MNXR101132	https://identifiers.org/metanetx.reaction:MNXR101132
HMR_8021	HMR 2.0	HMR_8021	
HMR_8021	Ratcon	RCR11347	
HMR_8025	BiGG	LYSMTF1n	https://identifiers.org/bigg.reaction:LYSMTF1n
HMR_8025	Recon3D	LYSMTF1n	https://identifiers.org/vmhreaction:LYSMTF1n
HMR_8025	MetaNetX	MNXR101259	https://identifiers.org/metanetx.reaction:MNXR101259
HMR_8025	HMR 2.0	HMR_8025	
HMR_8025	Ratcon	RCR11348	
HMR_8026	BiGG	LYSMTF2n	https://identifiers.org/bigg.reaction:LYSMTF2n
HMR_8026	Recon3D	LYSMTF2n	https://identifiers.org/vmhreaction:LYSMTF2n
HMR_8026	MetaNetX	MNXR101260	https://identifiers.org/metanetx.reaction:MNXR101260
HMR_8026	HMR 2.0	HMR_8026	
HMR_8026	Ratcon	RCR11349	
HMR_8027	KEGG	R04867	https://identifiers.org/kegg.reaction:R04867
HMR_8027	BiGG	LYSMTF3n	https://identifiers.org/bigg.reaction:LYSMTF3n
HMR_8027	Recon3D	LYSMTF3n	https://identifiers.org/vmhreaction:LYSMTF3n
HMR_8027	MetaNetX	MNXR101261	https://identifiers.org/metanetx.reaction:MNXR101261
HMR_8027	HMR 2.0	HMR_8027	
HMR_8027	Ratcon	RCR11350	
HMR_8029	BiGG	PLYSPSer	https://identifiers.org/bigg.reaction:PLYSPSer
HMR_8029	Recon3D	PLYSPSer	https://identifiers.org/vmhreaction:PLYSPSer
HMR_8029	MetaNetX	MNXR103039	https://identifiers.org/metanetx.reaction:MNXR103039
HMR_8029	HMR 2.0	HMR_8029	
HMR_8029	Ratcon	RCR14338	
HMR_3164	KEGG	R03026	https://identifiers.org/kegg.reaction:R03026
HMR_3164	BiGG	ECOAH1m	https://identifiers.org/bigg.reaction:ECOAH1m
HMR_3164	EHMN	R03026M	
HMR_3164	HepatoNET1	r0588	
HMR_3164	Recon3D	ECOAH1m	https://identifiers.org/vmhreaction:ECOAH1m
HMR_3164	MetaNetX	MNXR97883	https://identifiers.org/metanetx.reaction:MNXR97883
HMR_3164	HMR 2.0	HMR_3164	
HMR_3164	Ratcon	RCR11351	
HMR_3166	KEGG	R01975	https://identifiers.org/kegg.reaction:R01975
HMR_3166	BiGG	HACD1m	https://identifiers.org/bigg.reaction:HACD1m
HMR_3166	EHMN	R01975M	
HMR_3166	HepatoNET1	r0460	
HMR_3166	Recon3D	HACD1m	https://identifiers.org/vmhreaction:HACD1m
HMR_3166	MetaNetX	MNXR100541	https://identifiers.org/metanetx.reaction:MNXR100541
HMR_3166	HMR 2.0	HMR_3166	
HMR_3166	Ratcon	RCR11352	
HMR_3885	KEGG	R00238	https://identifiers.org/kegg.reaction:R00238
HMR_3885	BiGG	ACACT1m	https://identifiers.org/bigg.reaction:ACACT1m
HMR_3885	EHMN	R00238M	
HMR_3885	HepatoNET1	r0070	
HMR_3885	Recon3D	ACACT1rm	https://identifiers.org/vmhreaction:ACACT1rm
HMR_3885	MetaNetX	MNXR95194	https://identifiers.org/metanetx.reaction:MNXR95194
HMR_3885	HMR 2.0	HMR_3885	
HMR_3885	Ratcon	RCR10247	
HMR_4250	KEGG	R04293	https://identifiers.org/kegg.reaction:R04293
HMR_4250	BiGG	QUILSYN	https://identifiers.org/bigg.reaction:QUILSYN
HMR_4250	HepatoNET1	r0675	
HMR_4250	Recon3D	QUILSYN	https://identifiers.org/vmhreaction:QUILSYN
HMR_4250	MetaNetX	MNXR103396	https://identifiers.org/metanetx.reaction:MNXR103396
HMR_4250	HMR 2.0	HMR_4250	
HMR_4250	Ratcon	RCR11353	
HMR_8091	BiGG	3HXKYNDCL	https://identifiers.org/bigg.reaction:3HXKYNDCL
HMR_8091	Recon3D	3HXKYNDCL	https://identifiers.org/vmhreaction:3HXKYNDCL
HMR_8091	MetaNetX	MNXR94906	https://identifiers.org/metanetx.reaction:MNXR94906
HMR_8091	HMR 2.0	HMR_8091	
HMR_8091	Ratcon	RCR11354	
HMR_8092	KEGG	R04907	https://identifiers.org/kegg.reaction:R04907
HMR_8092	BiGG	3HXKYNOXDA	https://identifiers.org/bigg.reaction:3HXKYNOXDA
HMR_8092	Recon3D	3HXKYNOXDA	https://identifiers.org/vmhreaction:3HXKYNOXDA
HMR_8092	MetaNetX	MNXR94907	https://identifiers.org/metanetx.reaction:MNXR94907
HMR_8092	HMR 2.0	HMR_8092	
HMR_8092	Ratcon	RCR11355	
HMR_8563	KEGG	R02678	https://identifiers.org/kegg.reaction:R02678
HMR_8563	BiGG	ALDD20xm	https://identifiers.org/bigg.reaction:ALDD20xm
HMR_8563	Recon3D	ALDD20xm	https://identifiers.org/vmhreaction:ALDD20xm
HMR_8563	MetaNetX	MNXR95744	https://identifiers.org/metanetx.reaction:MNXR95744
HMR_8563	HMR 2.0	HMR_8563	
HMR_8563	Ratcon	RCR10320	
HMR_8564	BiGG	KYNAKGAT	https://identifiers.org/bigg.reaction:KYNAKGAT
HMR_8564	Recon3D	KYNAKGAT	https://identifiers.org/vmhreaction:KYNAKGAT
HMR_8564	MetaNetX	MNXR100948	https://identifiers.org/metanetx.reaction:MNXR100948
HMR_8564	HMR 2.0	HMR_8564	
HMR_8564	Ratcon	RCR11356	
HMR_8565	KEGG	R03445	https://identifiers.org/kegg.reaction:R03445
HMR_8565	BiGG	KYNATESYN	https://identifiers.org/bigg.reaction:KYNATESYN
HMR_8565	Recon3D	KYNATESYN	https://identifiers.org/vmhreaction:KYNATESYN
HMR_8565	MetaNetX	MNXR100949	https://identifiers.org/metanetx.reaction:MNXR100949
HMR_8565	HMR 2.0	HMR_8565	
HMR_8565	Ratcon	RCR11357	
HMR_8566	BiGG	MELATNOX	https://identifiers.org/bigg.reaction:MELATNOX
HMR_8566	Recon3D	MELATNOX	https://identifiers.org/vmhreaction:MELATNOX
HMR_8566	MetaNetX	MNXR101458	https://identifiers.org/metanetx.reaction:MNXR101458
HMR_8566	HMR 2.0	HMR_8566	
HMR_8566	Ratcon	RCR11358	
HMR_3935	KEGG	R06982	https://identifiers.org/kegg.reaction:R06982
HMR_3935	BiGG	r1377	https://identifiers.org/bigg.reaction:r1377
HMR_3935	HepatoNET1	r1377	
HMR_3935	Recon3D	r1377	https://identifiers.org/vmhreaction:r1377
HMR_3935	MetaNetX	MNXR105462	https://identifiers.org/metanetx.reaction:MNXR105462
HMR_3935	MetaNetX	MNXR99239	https://identifiers.org/metanetx.reaction:MNXR99239
HMR_3935	HMR 2.0	HMR_3935	
HMR_3935	Ratcon	RCR11359	
HMR_4681	KEGG	R00699	https://identifiers.org/kegg.reaction:R00699
HMR_4681	Recon3D	PHYCBOXL	https://identifiers.org/vmhreaction:PHYCBOXL
HMR_4681	MetaNetX	MNXR102650	https://identifiers.org/metanetx.reaction:MNXR102650
HMR_4681	HMR 2.0	HMR_4681	
HMR_4681	Ratcon	RCR10321	
HMR_4682	KEGG	R02613	https://identifiers.org/kegg.reaction:R02613
HMR_4682	BiGG	PEAMNO	https://identifiers.org/bigg.reaction:PEAMNO
HMR_4682	Recon3D	PEAMNO	https://identifiers.org/vmhreaction:PEAMNO
HMR_4682	MetaNetX	MNXR102461	https://identifiers.org/metanetx.reaction:MNXR102461
HMR_4682	HMR 2.0	HMR_4682	
HMR_4682	Ratcon	RCR10529	
HMR_4683	KEGG	R02536	https://identifiers.org/kegg.reaction:R02536
HMR_4683	EHMN	R02536C	
HMR_4683	HepatoNET1	r0545	
HMR_4683	Recon3D	r0545	https://identifiers.org/vmhreaction:r0545
HMR_4683	MetaNetX	MNXR95743	https://identifiers.org/metanetx.reaction:MNXR95743
HMR_4683	HMR 2.0	HMR_4683	
HMR_4683	Ratcon	RCR11360	
HMR_4685	KEGG	R02536	https://identifiers.org/kegg.reaction:R02536
HMR_4685	EHMN	R02536C	
HMR_4685	HepatoNET1	r0546	
HMR_4685	Recon3D	r0546	https://identifiers.org/vmhreaction:r0546
HMR_4685	MetaNetX	MNXR95743	https://identifiers.org/metanetx.reaction:MNXR95743
HMR_4685	HMR 2.0	HMR_4685	
HMR_4685	Ratcon	RCR10530	
HMR_4686	KEGG	R02537	https://identifiers.org/kegg.reaction:R02537
HMR_4686	EHMN	R02537C	
HMR_4686	HepatoNET1	r0547	
HMR_4686	Recon3D	r0547	https://identifiers.org/vmhreaction:r0547
HMR_4686	MetaNetX	MNXR95742	https://identifiers.org/metanetx.reaction:MNXR95742
HMR_4686	HMR 2.0	HMR_4686	
HMR_4686	Ratcon	RCR11361	
HMR_4687	KEGG	R02537	https://identifiers.org/kegg.reaction:R02537
HMR_4687	EHMN	R02537C	
HMR_4687	HepatoNET1	r0548	
HMR_4687	Recon3D	r0548	https://identifiers.org/vmhreaction:r0548
HMR_4687	MetaNetX	MNXR95742	https://identifiers.org/metanetx.reaction:MNXR95742
HMR_4687	HMR 2.0	HMR_4687	
HMR_4687	Ratcon	RCR10531	
HMR_4702	KEGG	R02518	https://identifiers.org/kegg.reaction:R02518
HMR_4702	Recon3D	HMR_4702	https://identifiers.org/vmhreaction:HMR_4702
HMR_4702	MetaNetX	MNXR107561	https://identifiers.org/metanetx.reaction:MNXR107561
HMR_4702	HMR 2.0	HMR_4702	
HMR_4702	Ratcon	RCR11362	
HMR_4703	KEGG	R02655	https://identifiers.org/kegg.reaction:R02655
HMR_4703	EHMN	R02655C	
HMR_4703	HepatoNET1	r0558	
HMR_4703	Recon3D	r0558	https://identifiers.org/vmhreaction:r0558
HMR_4703	MetaNetX	MNXR105348	https://identifiers.org/metanetx.reaction:MNXR105348
HMR_4703	HMR 2.0	HMR_4703	
HMR_4703	Ratcon	RCR11363	
HMR_4704	KEGG	R02657	https://identifiers.org/kegg.reaction:R02657
HMR_4704	EHMN	R02657C	
HMR_4704	HepatoNET1	r0559	
HMR_4704	Recon3D	r0559	https://identifiers.org/vmhreaction:r0559
HMR_4704	MetaNetX	MNXR105349	https://identifiers.org/metanetx.reaction:MNXR105349
HMR_4704	HMR 2.0	HMR_4704	
HMR_4704	Ratcon	RCR11364	
HMR_6988	KEGG	R02810	https://identifiers.org/kegg.reaction:R02810
HMR_6988	BiGG	THYPX	https://identifiers.org/bigg.reaction:THYPX
HMR_6988	Recon3D	THYPX	https://identifiers.org/vmhreaction:THYPX
HMR_6988	MetaNetX	MNXR104857	https://identifiers.org/metanetx.reaction:MNXR104857
HMR_6988	HMR 2.0	HMR_6988	
HMR_6988	Ratcon	RCR14339	
HMR_7689	BiGG	DOPASULT	https://identifiers.org/bigg.reaction:DOPASULT
HMR_7689	Recon3D	DOPASULT	https://identifiers.org/vmhreaction:DOPASULT
HMR_7689	MetaNetX	MNXR97755	https://identifiers.org/metanetx.reaction:MNXR97755
HMR_7689	HMR 2.0	HMR_7689	
HMR_7689	Ratcon	RCR14340	
HMR_7701	KEGG	R07172	https://identifiers.org/kegg.reaction:R07172
HMR_7701	BiGG	H2O2syn	https://identifiers.org/bigg.reaction:H2O2syn
HMR_7701	Recon3D	H2O2syn	https://identifiers.org/vmhreaction:H2O2syn
HMR_7701	MetaNetX	MNXR100492	https://identifiers.org/metanetx.reaction:MNXR100492
HMR_7701	HMR 2.0	HMR_7701	
HMR_7701	Ratcon	RCR11365	
HMR_8094	BiGG	NRPPHRSULT	https://identifiers.org/bigg.reaction:NRPPHRSULT
HMR_8094	Recon3D	NRPPHRSULT	https://identifiers.org/vmhreaction:NRPPHRSULT
HMR_8094	MetaNetX	MNXR102016	https://identifiers.org/metanetx.reaction:MNXR102016
HMR_8094	HMR 2.0	HMR_8094	
HMR_8094	Ratcon	RCR11366	
HMR_8529	KEGG	R06154	https://identifiers.org/kegg.reaction:R06154
HMR_8529	BiGG	MAOX	https://identifiers.org/bigg.reaction:MAOX
HMR_8529	MetaNetX	MNXR101406	https://identifiers.org/metanetx.reaction:MNXR101406
HMR_8529	HMR 2.0	HMR_8529	
HMR_8529	Ratcon	RCR14341	
HMR_8530	BiGG	FALDtm	https://identifiers.org/bigg.reaction:FALDtm
HMR_8530	Recon3D	FALDH	https://identifiers.org/vmhreaction:FALDH
HMR_8530	MetaNetX	MNXR99238	https://identifiers.org/metanetx.reaction:MNXR99238
HMR_8530	HMR 2.0	HMR_8530	
HMR_8530	Ratcon	RCR14342	
HMR_8533	BiGG	DOPAQNISO1	https://identifiers.org/bigg.reaction:DOPAQNISO1
HMR_8533	Recon3D	DOPACHRMISO	https://identifiers.org/vmhreaction:DOPACHRMISO
HMR_8533	MetaNetX	MNXR97753	https://identifiers.org/metanetx.reaction:MNXR97753
HMR_8533	HMR 2.0	HMR_8533	
HMR_8533	Ratcon	RCR10532	
HMR_8534	BiGG	TRIODTHYSULT	https://identifiers.org/bigg.reaction:TRIODTHYSULT
HMR_8534	Recon3D	TRIODTHYSULT	https://identifiers.org/vmhreaction:TRIODTHYSULT
HMR_8534	MetaNetX	MNXR104937	https://identifiers.org/metanetx.reaction:MNXR104937
HMR_8534	HMR 2.0	HMR_8534	
HMR_8534	Ratcon	RCR10322	
HMR_8535	BiGG	TYMSULT	https://identifiers.org/bigg.reaction:TYMSULT
HMR_8535	Recon3D	TYMSULT	https://identifiers.org/vmhreaction:TYMSULT
HMR_8535	MetaNetX	MNXR104984	https://identifiers.org/metanetx.reaction:MNXR104984
HMR_8535	HMR 2.0	HMR_8535	
HMR_8535	Ratcon	RCR11367	
HMR_8537	KEGG	R07212	https://identifiers.org/kegg.reaction:R07212
HMR_8537	BiGG	TYR3MO2	https://identifiers.org/bigg.reaction:TYR3MO2
HMR_8537	Recon3D	TYR3MO2	https://identifiers.org/vmhreaction:TYR3MO2
HMR_8537	MetaNetX	MNXR104986	https://identifiers.org/metanetx.reaction:MNXR104986
HMR_8537	HMR 2.0	HMR_8537	
HMR_8537	Ratcon	RCR11368	
HMR_8541	KEGG	R00031	https://identifiers.org/kegg.reaction:R00031
HMR_8541	BiGG	TYRDOPO	https://identifiers.org/bigg.reaction:TYRDOPO
HMR_8541	Recon3D	TYRDOPO	https://identifiers.org/vmhreaction:TYRDOPO
HMR_8541	MetaNetX	MNXR104991	https://identifiers.org/metanetx.reaction:MNXR104991
HMR_8541	HMR 2.0	HMR_8541	
HMR_8541	Ratcon	RCR11369	
HMR_8542	KEGG	R00045	https://identifiers.org/kegg.reaction:R00045
HMR_8542	BiGG	TYRDOPO3	https://identifiers.org/bigg.reaction:TYRDOPO3
HMR_8542	Recon3D	TYRDOPO3	https://identifiers.org/vmhreaction:TYRDOPO3
HMR_8542	MetaNetX	MNXR104992	https://identifiers.org/metanetx.reaction:MNXR104992
HMR_8542	HMR 2.0	HMR_8542	
HMR_8542	Ratcon	RCR11370	
HMR_8543	BiGG	IDHPOXOX2b	https://identifiers.org/bigg.reaction:IDHPOXOX2b
HMR_8543	Recon3D	IDHPOXOX2b	https://identifiers.org/vmhreaction:IDHPOXOX2b
HMR_8543	MetaNetX	MNXR100792	https://identifiers.org/metanetx.reaction:MNXR100792
HMR_8543	HMR 2.0	HMR_8543	
HMR_8543	Ratcon	RCR14343	
HMR_8544	BiGG	IDHPOXOXb	https://identifiers.org/bigg.reaction:IDHPOXOXb
HMR_8544	Recon3D	IDHPOXOXb	https://identifiers.org/vmhreaction:IDHPOXOXb
HMR_8544	MetaNetX	MNXR100795	https://identifiers.org/metanetx.reaction:MNXR100795
HMR_8544	HMR 2.0	HMR_8544	
HMR_8544	Ratcon	RCR14344	
HMR_8630	BiGG	T4HCINNOX	https://identifiers.org/bigg.reaction:T4HCINNOX
HMR_8630	Recon3D	T4HCINNOX	https://identifiers.org/vmhreaction:T4HCINNOX
HMR_8630	MetaNetX	MNXR104663	https://identifiers.org/metanetx.reaction:MNXR104663
HMR_8630	HMR 2.0	HMR_8630	
HMR_8630	Ratcon	RCR14345	
HMR_8540	BiGG	TYRASE	https://identifiers.org/bigg.reaction:TYRASE
HMR_8540	Recon3D	HMR_8540	https://identifiers.org/vmhreaction:HMR_8540
HMR_8540	MetaNetX	MNXR104987	https://identifiers.org/metanetx.reaction:MNXR104987
HMR_8540	HMR 2.0	HMR_8540	
HMR_8540	Ratcon	RCR11371	
HMR_9733	KEGG	R03674	https://identifiers.org/kegg.reaction:R03674
HMR_9733	Recon3D	HMR_9733	https://identifiers.org/vmhreaction:HMR_9733
HMR_9733	MetaNetX	MNXR108330	https://identifiers.org/metanetx.reaction:MNXR108330
HMR_9733	HMR 2.0	HMR_9733	
HMR_9733	Ratcon	RCR14346	
HMR_9734	KEGG	R04884	https://identifiers.org/kegg.reaction:R04884
HMR_9734	Recon3D	HMR_9734	https://identifiers.org/vmhreaction:HMR_9734
HMR_9734	MetaNetX	MNXR109190	https://identifiers.org/metanetx.reaction:MNXR109190
HMR_9734	HMR 2.0	HMR_9734	
HMR_9734	Ratcon	RCR14347	
HMR_3206	KEGG	R00927	https://identifiers.org/kegg.reaction:R00927
HMR_3206	BiGG	ACACT10m	https://identifiers.org/bigg.reaction:ACACT10m
HMR_3206	EHMN	R00927M	
HMR_3206	HepatoNET1	r0222	
HMR_3206	Recon3D	ACACT10m	https://identifiers.org/vmhreaction:ACACT10m
HMR_3206	MetaNetX	MNXR95195	https://identifiers.org/metanetx.reaction:MNXR95195
HMR_3206	HMR 2.0	HMR_3206	
HMR_3206	Ratcon	RCR11372	
HMR_3208	KEGG	R01859	https://identifiers.org/kegg.reaction:R01859
HMR_3208	BiGG	PPCOACm	https://identifiers.org/bigg.reaction:PPCOACm
HMR_3208	EHMN	R01859C	
HMR_3208	HepatoNET1	r0414	
HMR_3208	Recon3D	PPCOACm	https://identifiers.org/vmhreaction:PPCOACm
HMR_3208	MetaNetX	MNXR103100	https://identifiers.org/metanetx.reaction:MNXR103100
HMR_3208	HMR 2.0	HMR_3208	
HMR_3208	Ratcon	RCR11373	
HMR_3211	KEGG	R00924	https://identifiers.org/kegg.reaction:R00924
HMR_3211	HepatoNET1	r0683	
HMR_3211	Recon3D	r0683	https://identifiers.org/vmhreaction:r0683
HMR_3211	MetaNetX	MNXR103101	https://identifiers.org/metanetx.reaction:MNXR103101
HMR_3211	HMR 2.0	HMR_3211	
HMR_3211	Ratcon	RCR14348	
HMR_3213	KEGG	R02765	https://identifiers.org/kegg.reaction:R02765
HMR_3213	BiGG	MMEm	https://identifiers.org/bigg.reaction:MMEm
HMR_3213	EHMN	R02765M	
HMR_3213	HepatoNET1	r0572	
HMR_3213	Recon3D	MMEm	https://identifiers.org/vmhreaction:MMEm
HMR_3213	MetaNetX	MNXR101657	https://identifiers.org/metanetx.reaction:MNXR101657
HMR_3213	HMR 2.0	HMR_3213	
HMR_3213	Ratcon	RCR11374	
HMR_3215	KEGG	R00833	https://identifiers.org/kegg.reaction:R00833
HMR_3215	BiGG	MMMm	https://identifiers.org/bigg.reaction:MMMm
HMR_3215	EHMN	R00833M	
HMR_3215	HepatoNET1	r0197	
HMR_3215	Recon3D	MMMm	https://identifiers.org/vmhreaction:MMMm
HMR_3215	MetaNetX	MNXR101661	https://identifiers.org/metanetx.reaction:MNXR101661
HMR_3215	HMR 2.0	HMR_3215	
HMR_3215	Ratcon	RCR11375	
HMR_3747	KEGG	R01214	https://identifiers.org/kegg.reaction:R01214
HMR_3747	BiGG	VALTA	https://identifiers.org/bigg.reaction:VALTA
HMR_3747	Recon3D	VALTA	https://identifiers.org/vmhreaction:VALTA
HMR_3747	MetaNetX	MNXR96230	https://identifiers.org/metanetx.reaction:MNXR96230
HMR_3747	HMR 2.0	HMR_3747	
HMR_3747	Ratcon	RCR11376	
HMR_3744	KEGG	R01214	https://identifiers.org/kegg.reaction:R01214
HMR_3744	BiGG	VALTAim	https://identifiers.org/bigg.reaction:VALTAim
HMR_3744	EHMN	R01214C	
HMR_3744	HepatoNET1	r0263	
HMR_3744	Recon3D	VALTAm	https://identifiers.org/vmhreaction:VALTAm
HMR_3744	MetaNetX	MNXR96230	https://identifiers.org/metanetx.reaction:MNXR96230
HMR_3744	HMR 2.0	HMR_3744	
HMR_3744	Ratcon	RCR11377	
