@id	db_name	ext_id	link
ENSG00000105641	UniProt	Q92911	https://identifiers.org/uniprot:Q92911
ENSG00000105641	NCBI Gene	6528	https://identifiers.org/ncbigene:6528
ENSG00000105647	Ensembl	ENSG00000105647	https://identifiers.org/ensembl:ENSG00000105647
ENSG00000105647	Protein Atlas	ENSG00000105647	https://identifiers.org/hpa:ENSG00000105647
ENSG00000105647	UniProt	O00459	https://identifiers.org/uniprot:O00459
ENSG00000105647	NCBI Gene	5296	https://identifiers.org/ncbigene:5296
ENSG00000105650	Ensembl	ENSG00000105650	https://identifiers.org/ensembl:ENSG00000105650
ENSG00000105650	Protein Atlas	ENSG00000105650	https://identifiers.org/hpa:ENSG00000105650
ENSG00000105650	UniProt	Q08493	https://identifiers.org/uniprot:Q08493
ENSG00000105650	NCBI Gene	5143	https://identifiers.org/ncbigene:5143
ENSG00000105655	Ensembl	ENSG00000105655	https://identifiers.org/ensembl:ENSG00000105655
ENSG00000105655	Protein Atlas	ENSG00000105655	https://identifiers.org/hpa:ENSG00000105655
ENSG00000105655	UniProt	Q9NPH2	https://identifiers.org/uniprot:Q9NPH2
ENSG00000105655	NCBI Gene	51477	https://identifiers.org/ncbigene:51477
ENSG00000105669	Ensembl	ENSG00000105669	https://identifiers.org/ensembl:ENSG00000105669
ENSG00000105669	Protein Atlas	ENSG00000105669	https://identifiers.org/hpa:ENSG00000105669
ENSG00000105669	UniProt	O14579	https://identifiers.org/uniprot:O14579
ENSG00000105669	NCBI Gene	11316	https://identifiers.org/ncbigene:11316
ENSG00000105675	Ensembl	ENSG00000105675	https://identifiers.org/ensembl:ENSG00000105675
ENSG00000105675	Protein Atlas	ENSG00000105675	https://identifiers.org/hpa:ENSG00000105675
ENSG00000105675	UniProt	P20648	https://identifiers.org/uniprot:P20648
ENSG00000105675	NCBI Gene	495	https://identifiers.org/ncbigene:495
ENSG00000105679	Ensembl	ENSG00000105679	https://identifiers.org/ensembl:ENSG00000105679
ENSG00000105679	Protein Atlas	ENSG00000105679	https://identifiers.org/hpa:ENSG00000105679
ENSG00000105679	UniProt	O14556	https://identifiers.org/uniprot:O14556
ENSG00000105679	NCBI Gene	26330	https://identifiers.org/ncbigene:26330
ENSG00000105701	Ensembl	ENSG00000105701	https://identifiers.org/ensembl:ENSG00000105701
ENSG00000105701	Protein Atlas	ENSG00000105701	https://identifiers.org/hpa:ENSG00000105701
ENSG00000105701	UniProt	Q14318	https://identifiers.org/uniprot:Q14318
ENSG00000105701	NCBI Gene	23770	https://identifiers.org/ncbigene:23770
ENSG00000105810	Ensembl	ENSG00000105810	https://identifiers.org/ensembl:ENSG00000105810
ENSG00000105810	Protein Atlas	ENSG00000105810	https://identifiers.org/hpa:ENSG00000105810
ENSG00000105810	UniProt	Q00534	https://identifiers.org/uniprot:Q00534
ENSG00000105810	NCBI Gene	1021	https://identifiers.org/ncbigene:1021
ENSG00000105835	Ensembl	ENSG00000105835	https://identifiers.org/ensembl:ENSG00000105835
ENSG00000105835	Protein Atlas	ENSG00000105835	https://identifiers.org/hpa:ENSG00000105835
ENSG00000105835	UniProt	P43490	https://identifiers.org/uniprot:P43490
ENSG00000105835	NCBI Gene	10135	https://identifiers.org/ncbigene:10135
ENSG00000105851	Ensembl	ENSG00000105851	https://identifiers.org/ensembl:ENSG00000105851
ENSG00000105851	Protein Atlas	ENSG00000105851	https://identifiers.org/hpa:ENSG00000105851
ENSG00000105851	UniProt	P48736	https://identifiers.org/uniprot:P48736
ENSG00000105851	NCBI Gene	5294	https://identifiers.org/ncbigene:5294
ENSG00000105852	Ensembl	ENSG00000105852	https://identifiers.org/ensembl:ENSG00000105852
ENSG00000105852	Protein Atlas	ENSG00000105852	https://identifiers.org/hpa:ENSG00000105852
ENSG00000105852	UniProt	Q15166	https://identifiers.org/uniprot:Q15166
ENSG00000105852	NCBI Gene	5446	https://identifiers.org/ncbigene:5446
ENSG00000105854	Ensembl	ENSG00000105854	https://identifiers.org/ensembl:ENSG00000105854
ENSG00000105854	Protein Atlas	ENSG00000105854	https://identifiers.org/hpa:ENSG00000105854
ENSG00000105854	UniProt	Q15165	https://identifiers.org/uniprot:Q15165
ENSG00000105854	NCBI Gene	5445	https://identifiers.org/ncbigene:5445
ENSG00000105879	Ensembl	ENSG00000105879	https://identifiers.org/ensembl:ENSG00000105879
ENSG00000105879	Protein Atlas	ENSG00000105879	https://identifiers.org/hpa:ENSG00000105879
ENSG00000105879	UniProt	Q75N03	https://identifiers.org/uniprot:Q75N03
ENSG00000105879	NCBI Gene	79872	https://identifiers.org/ncbigene:79872
ENSG00000105929	Ensembl	ENSG00000105929	https://identifiers.org/ensembl:ENSG00000105929
ENSG00000105929	Protein Atlas	ENSG00000105929	https://identifiers.org/hpa:ENSG00000105929
ENSG00000105929	UniProt	Q9HBG4	https://identifiers.org/uniprot:Q9HBG4
ENSG00000105929	NCBI Gene	50617	https://identifiers.org/ncbigene:50617
ENSG00000105939	Ensembl	ENSG00000105939	https://identifiers.org/ensembl:ENSG00000105939
ENSG00000105939	Protein Atlas	ENSG00000105939	https://identifiers.org/hpa:ENSG00000105939
ENSG00000105939	UniProt	Q7Z2W4	https://identifiers.org/uniprot:Q7Z2W4
ENSG00000105939	NCBI Gene	56829	https://identifiers.org/ncbigene:56829
ENSG00000105953	Ensembl	ENSG00000105953	https://identifiers.org/ensembl:ENSG00000105953
ENSG00000105953	Protein Atlas	ENSG00000105953	https://identifiers.org/hpa:ENSG00000105953
ENSG00000105953	UniProt	Q02218	https://identifiers.org/uniprot:Q02218
ENSG00000105953	NCBI Gene	4967	https://identifiers.org/ncbigene:4967
ENSG00000105976	Ensembl	ENSG00000105976	https://identifiers.org/ensembl:ENSG00000105976
ENSG00000105976	Protein Atlas	ENSG00000105976	https://identifiers.org/hpa:ENSG00000105976
ENSG00000105976	UniProt	P08581	https://identifiers.org/uniprot:P08581
ENSG00000105976	NCBI Gene	4233	https://identifiers.org/ncbigene:4233
ENSG00000106049	Ensembl	ENSG00000106049	https://identifiers.org/ensembl:ENSG00000106049
ENSG00000106049	Protein Atlas	ENSG00000106049	https://identifiers.org/hpa:ENSG00000106049
ENSG00000106049	UniProt	P31937	https://identifiers.org/uniprot:P31937
ENSG00000106049	NCBI Gene	11112	https://identifiers.org/ncbigene:11112
ENSG00000106080	Ensembl	ENSG00000106080	https://identifiers.org/ensembl:ENSG00000106080
ENSG00000106080	Protein Atlas	ENSG00000106080	https://identifiers.org/hpa:ENSG00000106080
ENSG00000106080	UniProt	Q9NWM8	https://identifiers.org/uniprot:Q9NWM8
ENSG00000106080	NCBI Gene	55033	https://identifiers.org/ncbigene:55033
ENSG00000106105	Ensembl	ENSG00000106105	https://identifiers.org/ensembl:ENSG00000106105
ENSG00000106105	Protein Atlas	ENSG00000106105	https://identifiers.org/hpa:ENSG00000106105
ENSG00000106105	UniProt	P41250	https://identifiers.org/uniprot:P41250
ENSG00000106105	NCBI Gene	2617	https://identifiers.org/ncbigene:2617
ENSG00000106123	Ensembl	ENSG00000106123	https://identifiers.org/ensembl:ENSG00000106123
ENSG00000106123	Protein Atlas	ENSG00000106123	https://identifiers.org/hpa:ENSG00000106123
ENSG00000106123	NCBI Gene	2051	https://identifiers.org/ncbigene:2051
ENSG00000106258	Ensembl	ENSG00000106258	https://identifiers.org/ensembl:ENSG00000106258
ENSG00000106258	Protein Atlas	ENSG00000106258	https://identifiers.org/hpa:ENSG00000106258
ENSG00000106258	UniProt	P20815	https://identifiers.org/uniprot:P20815
ENSG00000106258	NCBI Gene	1577	https://identifiers.org/ncbigene:1577
ENSG00000106278	Ensembl	ENSG00000106278	https://identifiers.org/ensembl:ENSG00000106278
ENSG00000106278	Protein Atlas	ENSG00000106278	https://identifiers.org/hpa:ENSG00000106278
ENSG00000106278	UniProt	P23471	https://identifiers.org/uniprot:P23471
ENSG00000106278	NCBI Gene	5803	https://identifiers.org/ncbigene:5803
ENSG00000106302	Ensembl	ENSG00000106302	https://identifiers.org/ensembl:ENSG00000106302
ENSG00000106302	Protein Atlas	ENSG00000106302	https://identifiers.org/hpa:ENSG00000106302
ENSG00000106302	UniProt	Q2M3T9	https://identifiers.org/uniprot:Q2M3T9
ENSG00000106302	NCBI Gene	23553	https://identifiers.org/ncbigene:23553
ENSG00000106304	Ensembl	ENSG00000106304	https://identifiers.org/ensembl:ENSG00000106304
ENSG00000106304	Protein Atlas	ENSG00000106304	https://identifiers.org/hpa:ENSG00000106304
ENSG00000106304	UniProt	P38567	https://identifiers.org/uniprot:P38567
ENSG00000106304	NCBI Gene	6677	https://identifiers.org/ncbigene:6677
ENSG00000106346	Ensembl	ENSG00000106346	https://identifiers.org/ensembl:ENSG00000106346
ENSG00000106346	Protein Atlas	ENSG00000106346	https://identifiers.org/hpa:ENSG00000106346
ENSG00000106346	UniProt	Q9H9J4	https://identifiers.org/uniprot:Q9H9J4
ENSG00000106346	NCBI Gene	84132	https://identifiers.org/ncbigene:84132
ENSG00000106348	Ensembl	ENSG00000106348	https://identifiers.org/ensembl:ENSG00000106348
ENSG00000106348	Protein Atlas	ENSG00000106348	https://identifiers.org/hpa:ENSG00000106348
ENSG00000106348	UniProt	P20839	https://identifiers.org/uniprot:P20839
ENSG00000106348	NCBI Gene	3614	https://identifiers.org/ncbigene:3614
ENSG00000106384	Ensembl	ENSG00000106384	https://identifiers.org/ensembl:ENSG00000106384
ENSG00000106384	Protein Atlas	ENSG00000106384	https://identifiers.org/hpa:ENSG00000106384
ENSG00000106384	UniProt	Q86VF5	https://identifiers.org/uniprot:Q86VF5
ENSG00000106384	NCBI Gene	346606	https://identifiers.org/ncbigene:346606
ENSG00000106392	Ensembl	ENSG00000106392	https://identifiers.org/ensembl:ENSG00000106392
ENSG00000106392	Protein Atlas	ENSG00000106392	https://identifiers.org/hpa:ENSG00000106392
ENSG00000106392	UniProt	Q9NS00	https://identifiers.org/uniprot:Q9NS00
ENSG00000106392	NCBI Gene	56913	https://identifiers.org/ncbigene:56913
ENSG00000106397	Ensembl	ENSG00000106397	https://identifiers.org/ensembl:ENSG00000106397
ENSG00000106397	Protein Atlas	ENSG00000106397	https://identifiers.org/hpa:ENSG00000106397
ENSG00000106397	UniProt	O60568	https://identifiers.org/uniprot:O60568
ENSG00000106397	NCBI Gene	8985	https://identifiers.org/ncbigene:8985
ENSG00000106459	Ensembl	ENSG00000106459	https://identifiers.org/ensembl:ENSG00000106459
ENSG00000106459	Protein Atlas	ENSG00000106459	https://identifiers.org/hpa:ENSG00000106459
ENSG00000106459	UniProt	Q16656	https://identifiers.org/uniprot:Q16656
ENSG00000106459	NCBI Gene	4899	https://identifiers.org/ncbigene:4899
ENSG00000106462	Ensembl	ENSG00000106462	https://identifiers.org/ensembl:ENSG00000106462
ENSG00000106462	Protein Atlas	ENSG00000106462	https://identifiers.org/hpa:ENSG00000106462
ENSG00000106462	UniProt	Q15910	https://identifiers.org/uniprot:Q15910
ENSG00000106462	NCBI Gene	2146	https://identifiers.org/ncbigene:2146
ENSG00000106605	Ensembl	ENSG00000106605	https://identifiers.org/ensembl:ENSG00000106605
ENSG00000106605	Protein Atlas	ENSG00000106605	https://identifiers.org/hpa:ENSG00000106605
ENSG00000106605	UniProt	P53004	https://identifiers.org/uniprot:P53004
ENSG00000106605	NCBI Gene	644	https://identifiers.org/ncbigene:644
ENSG00000106617	Ensembl	ENSG00000106617	https://identifiers.org/ensembl:ENSG00000106617
ENSG00000106617	Protein Atlas	ENSG00000106617	https://identifiers.org/hpa:ENSG00000106617
ENSG00000106617	UniProt	Q9UGJ0	https://identifiers.org/uniprot:Q9UGJ0
ENSG00000106617	NCBI Gene	51422	https://identifiers.org/ncbigene:51422
ENSG00000106628	Ensembl	ENSG00000106628	https://identifiers.org/ensembl:ENSG00000106628
ENSG00000106628	Protein Atlas	ENSG00000106628	https://identifiers.org/hpa:ENSG00000106628
ENSG00000106628	NCBI Gene	5425	https://identifiers.org/ncbigene:5425
ENSG00000106628	UniProt	P49005	https://identifiers.org/uniprot:P49005
ENSG00000106633	Ensembl	ENSG00000106633	https://identifiers.org/ensembl:ENSG00000106633
ENSG00000106633	Protein Atlas	ENSG00000106633	https://identifiers.org/hpa:ENSG00000106633
ENSG00000106633	NCBI Gene	2645	https://identifiers.org/ncbigene:2645
ENSG00000106633	UniProt	P35557	https://identifiers.org/uniprot:P35557
ENSG00000106636	Ensembl	ENSG00000106636	https://identifiers.org/ensembl:ENSG00000106636
ENSG00000106636	Protein Atlas	ENSG00000106636	https://identifiers.org/hpa:ENSG00000106636
ENSG00000106636	UniProt	O15498	https://identifiers.org/uniprot:O15498
ENSG00000106636	NCBI Gene	10652	https://identifiers.org/ncbigene:10652
ENSG00000106648	Ensembl	ENSG00000106648	https://identifiers.org/ensembl:ENSG00000106648
ENSG00000106648	Protein Atlas	ENSG00000106648	https://identifiers.org/hpa:ENSG00000106648
ENSG00000106648	UniProt	Q7Z4T8	https://identifiers.org/uniprot:Q7Z4T8
ENSG00000106648	NCBI Gene	168391	https://identifiers.org/ncbigene:168391
ENSG00000106683	Ensembl	ENSG00000106683	https://identifiers.org/ensembl:ENSG00000106683
ENSG00000106683	Protein Atlas	ENSG00000106683	https://identifiers.org/hpa:ENSG00000106683
ENSG00000106683	UniProt	P53667	https://identifiers.org/uniprot:P53667
ENSG00000106683	NCBI Gene	3984	https://identifiers.org/ncbigene:3984
ENSG00000106688	Ensembl	ENSG00000106688	https://identifiers.org/ensembl:ENSG00000106688
ENSG00000106688	Protein Atlas	ENSG00000106688	https://identifiers.org/hpa:ENSG00000106688
ENSG00000106688	UniProt	P43005	https://identifiers.org/uniprot:P43005
ENSG00000106688	NCBI Gene	6505	https://identifiers.org/ncbigene:6505
ENSG00000106733	Ensembl	ENSG00000106733	https://identifiers.org/ensembl:ENSG00000106733
ENSG00000106733	Protein Atlas	ENSG00000106733	https://identifiers.org/hpa:ENSG00000106733
ENSG00000106733	UniProt	Q9NWW6	https://identifiers.org/uniprot:Q9NWW6
ENSG00000106733	NCBI Gene	54981	https://identifiers.org/ncbigene:54981
ENSG00000106799	Ensembl	ENSG00000106799	https://identifiers.org/ensembl:ENSG00000106799
ENSG00000106799	Protein Atlas	ENSG00000106799	https://identifiers.org/hpa:ENSG00000106799
ENSG00000106799	UniProt	P36897	https://identifiers.org/uniprot:P36897
ENSG00000106799	NCBI Gene	7046	https://identifiers.org/ncbigene:7046
ENSG00000106853	Ensembl	ENSG00000106853	https://identifiers.org/ensembl:ENSG00000106853
ENSG00000106853	Protein Atlas	ENSG00000106853	https://identifiers.org/hpa:ENSG00000106853
ENSG00000106853	UniProt	Q14914	https://identifiers.org/uniprot:Q14914
ENSG00000106853	NCBI Gene	22949	https://identifiers.org/ncbigene:22949
ENSG00000106976	Ensembl	ENSG00000106976	https://identifiers.org/ensembl:ENSG00000106976
ENSG00000106976	Protein Atlas	ENSG00000106976	https://identifiers.org/hpa:ENSG00000106976
ENSG00000106976	UniProt	Q05193	https://identifiers.org/uniprot:Q05193
ENSG00000106976	NCBI Gene	1759	https://identifiers.org/ncbigene:1759
ENSG00000106992	Ensembl	ENSG00000106992	https://identifiers.org/ensembl:ENSG00000106992
ENSG00000106992	Protein Atlas	ENSG00000106992	https://identifiers.org/hpa:ENSG00000106992
ENSG00000106992	NCBI Gene	203	https://identifiers.org/ncbigene:203
ENSG00000106992	UniProt	P00568	https://identifiers.org/uniprot:P00568
ENSG00000107140	Ensembl	ENSG00000107140	https://identifiers.org/ensembl:ENSG00000107140
ENSG00000107140	Protein Atlas	ENSG00000107140	https://identifiers.org/hpa:ENSG00000107140
ENSG00000107140	UniProt	Q15569	https://identifiers.org/uniprot:Q15569
ENSG00000107140	NCBI Gene	7016	https://identifiers.org/ncbigene:7016
ENSG00000107159	Ensembl	ENSG00000107159	https://identifiers.org/ensembl:ENSG00000107159
ENSG00000107159	Protein Atlas	ENSG00000107159	https://identifiers.org/hpa:ENSG00000107159
ENSG00000107159	UniProt	Q16790	https://identifiers.org/uniprot:Q16790
ENSG00000107159	NCBI Gene	768	https://identifiers.org/ncbigene:768
ENSG00000107165	Ensembl	ENSG00000107165	https://identifiers.org/ensembl:ENSG00000107165
ENSG00000107165	Protein Atlas	ENSG00000107165	https://identifiers.org/hpa:ENSG00000107165
ENSG00000107165	NCBI Gene	7306	https://identifiers.org/ncbigene:7306
ENSG00000107165	UniProt	P17643	https://identifiers.org/uniprot:P17643
ENSG00000107242	Ensembl	ENSG00000107242	https://identifiers.org/ensembl:ENSG00000107242
ENSG00000107242	Protein Atlas	ENSG00000107242	https://identifiers.org/hpa:ENSG00000107242
ENSG00000107242	UniProt	O14986	https://identifiers.org/uniprot:O14986
ENSG00000107242	NCBI Gene	8395	https://identifiers.org/ncbigene:8395
ENSG00000107317	Ensembl	ENSG00000107317	https://identifiers.org/ensembl:ENSG00000107317
ENSG00000107317	Protein Atlas	ENSG00000107317	https://identifiers.org/hpa:ENSG00000107317
ENSG00000107317	UniProt	P41222	https://identifiers.org/uniprot:P41222
ENSG00000107317	NCBI Gene	5730	https://identifiers.org/ncbigene:5730
ENSG00000107341	Ensembl	ENSG00000107341	https://identifiers.org/ensembl:ENSG00000107341
ENSG00000107341	Protein Atlas	ENSG00000107341	https://identifiers.org/hpa:ENSG00000107341
ENSG00000107341	UniProt	Q712K3	https://identifiers.org/uniprot:Q712K3
ENSG00000107341	NCBI Gene	54926	https://identifiers.org/ncbigene:54926
ENSG00000107537	Ensembl	ENSG00000107537	https://identifiers.org/ensembl:ENSG00000107537
ENSG00000107537	Protein Atlas	ENSG00000107537	https://identifiers.org/hpa:ENSG00000107537
ENSG00000107537	UniProt	O14832	https://identifiers.org/uniprot:O14832
ENSG00000107537	NCBI Gene	5264	https://identifiers.org/ncbigene:5264
ENSG00000107611	Ensembl	ENSG00000107611	https://identifiers.org/ensembl:ENSG00000107611
ENSG00000107611	Protein Atlas	ENSG00000107611	https://identifiers.org/hpa:ENSG00000107611
ENSG00000107611	UniProt	O60494	https://identifiers.org/uniprot:O60494
ENSG00000107611	NCBI Gene	8029	https://identifiers.org/ncbigene:8029
ENSG00000107614	Ensembl	ENSG00000107614	https://identifiers.org/ensembl:ENSG00000107614
ENSG00000107614	Protein Atlas	ENSG00000107614	https://identifiers.org/hpa:ENSG00000107614
ENSG00000107614	NCBI Gene	1787	https://identifiers.org/ncbigene:1787
ENSG00000107614	UniProt	O14717	https://identifiers.org/uniprot:O14717
ENSG00000107643	Ensembl	ENSG00000107643	https://identifiers.org/ensembl:ENSG00000107643
ENSG00000107643	Protein Atlas	ENSG00000107643	https://identifiers.org/hpa:ENSG00000107643
ENSG00000107643	UniProt	P45983	https://identifiers.org/uniprot:P45983
ENSG00000107643	NCBI Gene	5599	https://identifiers.org/ncbigene:5599
ENSG00000107669	Ensembl	ENSG00000107669	https://identifiers.org/ensembl:ENSG00000107669
ENSG00000107669	Protein Atlas	ENSG00000107669	https://identifiers.org/hpa:ENSG00000107669
ENSG00000107669	UniProt	O95260	https://identifiers.org/uniprot:O95260
ENSG00000107669	NCBI Gene	11101	https://identifiers.org/ncbigene:11101
ENSG00000107758	Ensembl	ENSG00000107758	https://identifiers.org/ensembl:ENSG00000107758
ENSG00000107758	Protein Atlas	ENSG00000107758	https://identifiers.org/hpa:ENSG00000107758
ENSG00000107758	NCBI Gene	5532	https://identifiers.org/ncbigene:5532
ENSG00000107758	UniProt	P16298	https://identifiers.org/uniprot:P16298
ENSG00000107779	Ensembl	ENSG00000107779	https://identifiers.org/ensembl:ENSG00000107779
ENSG00000107779	Protein Atlas	ENSG00000107779	https://identifiers.org/hpa:ENSG00000107779
ENSG00000107779	UniProt	P36894	https://identifiers.org/uniprot:P36894
ENSG00000107779	NCBI Gene	657	https://identifiers.org/ncbigene:657
ENSG00000107789	Ensembl	ENSG00000107789	https://identifiers.org/ensembl:ENSG00000107789
ENSG00000107789	Protein Atlas	ENSG00000107789	https://identifiers.org/hpa:ENSG00000107789
ENSG00000107789	UniProt	Q9UNW1	https://identifiers.org/uniprot:Q9UNW1
ENSG00000107789	NCBI Gene	9562	https://identifiers.org/ncbigene:9562
ENSG00000107798	Ensembl	ENSG00000107798	https://identifiers.org/ensembl:ENSG00000107798
ENSG00000107798	Protein Atlas	ENSG00000107798	https://identifiers.org/hpa:ENSG00000107798
ENSG00000107798	NCBI Gene	3988	https://identifiers.org/ncbigene:3988
ENSG00000107798	UniProt	P38571	https://identifiers.org/uniprot:P38571
ENSG00000107819	Ensembl	ENSG00000107819	https://identifiers.org/ensembl:ENSG00000107819
ENSG00000107819	Protein Atlas	ENSG00000107819	https://identifiers.org/hpa:ENSG00000107819
ENSG00000107819	NCBI Gene	81855	https://identifiers.org/ncbigene:81855
ENSG00000107819	UniProt	Q9BWM7	https://identifiers.org/uniprot:Q9BWM7
ENSG00000107854	Ensembl	ENSG00000107854	https://identifiers.org/ensembl:ENSG00000107854
ENSG00000107854	Protein Atlas	ENSG00000107854	https://identifiers.org/hpa:ENSG00000107854
ENSG00000107854	UniProt	Q9H2K2	https://identifiers.org/uniprot:Q9H2K2
ENSG00000107854	NCBI Gene	80351	https://identifiers.org/ncbigene:80351
ENSG00000107902	Ensembl	ENSG00000107902	https://identifiers.org/ensembl:ENSG00000107902
ENSG00000107902	Protein Atlas	ENSG00000107902	https://identifiers.org/hpa:ENSG00000107902
ENSG00000107902	UniProt	Q9H008	https://identifiers.org/uniprot:Q9H008
ENSG00000107902	NCBI Gene	64077	https://identifiers.org/ncbigene:64077
ENSG00000107951	Ensembl	ENSG00000107951	https://identifiers.org/ensembl:ENSG00000107951
ENSG00000107951	Protein Atlas	ENSG00000107951	https://identifiers.org/hpa:ENSG00000107951
ENSG00000107951	UniProt	Q9NVV4	https://identifiers.org/uniprot:Q9NVV4
ENSG00000107951	NCBI Gene	55149	https://identifiers.org/ncbigene:55149
ENSG00000107954	Ensembl	ENSG00000107954	https://identifiers.org/ensembl:ENSG00000107954
ENSG00000107954	Protein Atlas	ENSG00000107954	https://identifiers.org/hpa:ENSG00000107954
ENSG00000107954	UniProt	O76050	https://identifiers.org/uniprot:O76050
ENSG00000107954	NCBI Gene	9148	https://identifiers.org/ncbigene:9148
ENSG00000107968	Ensembl	ENSG00000107968	https://identifiers.org/ensembl:ENSG00000107968
ENSG00000107968	Protein Atlas	ENSG00000107968	https://identifiers.org/hpa:ENSG00000107968
ENSG00000107968	UniProt	P41279	https://identifiers.org/uniprot:P41279
ENSG00000107968	NCBI Gene	1326	https://identifiers.org/ncbigene:1326
ENSG00000108106	Ensembl	ENSG00000108106	https://identifiers.org/ensembl:ENSG00000108106
ENSG00000108106	Protein Atlas	ENSG00000108106	https://identifiers.org/hpa:ENSG00000108106
ENSG00000108106	UniProt	Q16763	https://identifiers.org/uniprot:Q16763
ENSG00000108106	NCBI Gene	27338	https://identifiers.org/ncbigene:27338
ENSG00000108179	Ensembl	ENSG00000108179	https://identifiers.org/ensembl:ENSG00000108179
ENSG00000108179	Protein Atlas	ENSG00000108179	https://identifiers.org/hpa:ENSG00000108179
ENSG00000108179	UniProt	P30405	https://identifiers.org/uniprot:P30405
ENSG00000108179	NCBI Gene	10105	https://identifiers.org/ncbigene:10105
ENSG00000108242	Ensembl	ENSG00000108242	https://identifiers.org/ensembl:ENSG00000108242
ENSG00000108242	Protein Atlas	ENSG00000108242	https://identifiers.org/hpa:ENSG00000108242
ENSG00000108242	UniProt	P33260	https://identifiers.org/uniprot:P33260
ENSG00000108242	NCBI Gene	1562	https://identifiers.org/ncbigene:1562
ENSG00000108381	Ensembl	ENSG00000108381	https://identifiers.org/ensembl:ENSG00000108381
ENSG00000108381	Protein Atlas	ENSG00000108381	https://identifiers.org/hpa:ENSG00000108381
ENSG00000108381	UniProt	P45381	https://identifiers.org/uniprot:P45381
ENSG00000108381	NCBI Gene	443	https://identifiers.org/ncbigene:443
ENSG00000108439	Ensembl	ENSG00000108439	https://identifiers.org/ensembl:ENSG00000108439
ENSG00000108439	Protein Atlas	ENSG00000108439	https://identifiers.org/hpa:ENSG00000108439
ENSG00000108439	UniProt	Q9NVS9	https://identifiers.org/uniprot:Q9NVS9
ENSG00000108439	NCBI Gene	55163	https://identifiers.org/ncbigene:55163
ENSG00000108443	Ensembl	ENSG00000108443	https://identifiers.org/ensembl:ENSG00000108443
ENSG00000108443	Protein Atlas	ENSG00000108443	https://identifiers.org/hpa:ENSG00000108443
ENSG00000108443	UniProt	P23443	https://identifiers.org/uniprot:P23443
ENSG00000108443	NCBI Gene	6198	https://identifiers.org/ncbigene:6198
ENSG00000108468	Ensembl	ENSG00000108468	https://identifiers.org/ensembl:ENSG00000108468
ENSG00000108468	Protein Atlas	ENSG00000108468	https://identifiers.org/hpa:ENSG00000108468
ENSG00000108468	UniProt	P83916	https://identifiers.org/uniprot:P83916
ENSG00000108468	NCBI Gene	10951	https://identifiers.org/ncbigene:10951
ENSG00000108474	Ensembl	ENSG00000108474	https://identifiers.org/ensembl:ENSG00000108474
ENSG00000108474	Protein Atlas	ENSG00000108474	https://identifiers.org/hpa:ENSG00000108474
ENSG00000108474	UniProt	Q9Y2B2	https://identifiers.org/uniprot:Q9Y2B2
ENSG00000108474	NCBI Gene	9487	https://identifiers.org/ncbigene:9487
ENSG00000108479	Ensembl	ENSG00000108479	https://identifiers.org/ensembl:ENSG00000108479
ENSG00000108479	Protein Atlas	ENSG00000108479	https://identifiers.org/hpa:ENSG00000108479
ENSG00000108479	UniProt	P51570	https://identifiers.org/uniprot:P51570
ENSG00000108479	NCBI Gene	2584	https://identifiers.org/ncbigene:2584
ENSG00000108515	Ensembl	ENSG00000108515	https://identifiers.org/ensembl:ENSG00000108515
ENSG00000108515	Protein Atlas	ENSG00000108515	https://identifiers.org/hpa:ENSG00000108515
ENSG00000108515	UniProt	P13929	https://identifiers.org/uniprot:P13929
ENSG00000108515	NCBI Gene	2027	https://identifiers.org/ncbigene:2027
ENSG00000108523	Ensembl	ENSG00000108523	https://identifiers.org/ensembl:ENSG00000108523
ENSG00000108523	Protein Atlas	ENSG00000108523	https://identifiers.org/hpa:ENSG00000108523
ENSG00000108523	UniProt	Q9H6Y7	https://identifiers.org/uniprot:Q9H6Y7
ENSG00000108523	NCBI Gene	26001	https://identifiers.org/ncbigene:26001
ENSG00000108528	Ensembl	ENSG00000108528	https://identifiers.org/ensembl:ENSG00000108528
ENSG00000108528	Protein Atlas	ENSG00000108528	https://identifiers.org/hpa:ENSG00000108528
ENSG00000108528	UniProt	Q02978	https://identifiers.org/uniprot:Q02978
ENSG00000108528	NCBI Gene	8402	https://identifiers.org/ncbigene:8402
ENSG00000108559	Ensembl	ENSG00000108559	https://identifiers.org/ensembl:ENSG00000108559
ENSG00000108559	Protein Atlas	ENSG00000108559	https://identifiers.org/hpa:ENSG00000108559
ENSG00000108559	NCBI Gene	4927	https://identifiers.org/ncbigene:4927
ENSG00000108559	UniProt	Q99567	https://identifiers.org/uniprot:Q99567
ENSG00000108576	Ensembl	ENSG00000108576	https://identifiers.org/ensembl:ENSG00000108576
ENSG00000108576	Protein Atlas	ENSG00000108576	https://identifiers.org/hpa:ENSG00000108576
ENSG00000108576	UniProt	P31645	https://identifiers.org/uniprot:P31645
ENSG00000108576	NCBI Gene	6532	https://identifiers.org/ncbigene:6532
ENSG00000108592	Ensembl	ENSG00000108592	https://identifiers.org/ensembl:ENSG00000108592
ENSG00000108592	Protein Atlas	ENSG00000108592	https://identifiers.org/hpa:ENSG00000108592
ENSG00000108592	UniProt	Q8IY81	https://identifiers.org/uniprot:Q8IY81
ENSG00000108592	NCBI Gene	117246	https://identifiers.org/ncbigene:117246
ENSG00000108602	Ensembl	ENSG00000108602	https://identifiers.org/ensembl:ENSG00000108602
