# TO BE USED TO INSERT MODEL ANNOTATIONS IN METABOLIC ATLAS DATABASE
# for REACTION ONLY
# annotations will be visible in the GEM browser pages and some can be used by the search engine
#
# some rules:
# this is a TAB separated file, thus TABs are not allowed in any field values
# each line added must have exactly 3 columns to be parsed properly
# do not modify the @ line
# column 'id' is mandatory, other columns are optional
# follow the max size limits
#
# columns description:
# column name    | description
# -----------------------------------------
# ec             | EC code, semicolon separated values
# pmid           | PMID, semicolon separated values
#
@id	ec	pmid
HMR_1007	EC:3.3.2.9; EC:3.3.2.10	11323741; 11323741; 9870464
HMR_1008	EC:3.3.2.9; EC:3.3.2.10	11323741; 11323741; 9870464
HMR_1010	EC:1.13.11.31	10224163
HMR_1011	EC:1.13.11.31	10224163
HMR_1013	EC:1.13.11.34	9870464; 11323741
HMR_1014	EC:1.13.11.34	9870464; 11323741
HMR_1015	EC:1.13.11.34	9870464; 11323741
HMR_1016	EC:1.13.11.34	9870464; 11323741
HMR_1017	EC:1.13.11.34	9870464; 11323741
HMR_1018	EC:1.13.11.34	9870464; 11323741
HMR_1020	EC:3.3.2.9; EC:3.3.2.10	11323741; 9870464
HMR_1021	EC:3.3.2.9; EC:3.3.2.10	11323741; 9870464
HMR_1022	EC:3.3.2.9; EC:3.3.2.10	11323741; 9870464
HMR_1023	EC:3.3.2.9; EC:3.3.2.10	11323741; 9870464
HMR_1025	EC:3.3.2.9; EC:3.3.2.10	9870464; 11323741
HMR_1026	EC:3.3.2.9; EC:3.3.2.10	9870464; 11323741
HMR_1027	EC:3.3.2.9; EC:3.3.2.10	9870464; 11323741
HMR_1028	EC:3.3.2.9; EC:3.3.2.10	9870464; 11323741
HMR_1029	EC:1.13.11.31	
HMR_1030	EC:1.13.11.31	
HMR_1033	EC:1.13.11.31	
HMR_1034	EC:1.13.11.31	
HMR_1037	EC:1.13.11.31	
HMR_1039	EC:1.13.11.31	
HMR_1040		
HMR_1041	EC:5.4.4.-	
HMR_1042		
HMR_1043	EC:1.11.1.9	9837935; 3942774; 2377602; 10224163
HMR_1045	EC:1.11.1.9	9837935; 3942774; 2377602; 10224163
HMR_1048	EC:1.11.1.9	9837935; 3942774; 2377602; 10224163
HMR_1049	EC:1.11.1.9	9837935; 3942774; 2377602; 10224163
HMR_1050	EC:2.5.1.18	9755286
HMR_1053	EC:2.5.1.18	9755286
HMR_1054	EC:2.5.1.18	9755286
HMR_1055	EC:3.3.2.9; EC:3.3.2.10	3942774
HMR_1057	EC:3.3.2.9; EC:3.3.2.10	3942774
HMR_1058	EC:3.3.2.9; EC:3.3.2.10	3942774
HMR_1059	EC:1.14.13.30	9837935; 2377602; 10224163
HMR_1061	EC:1.14.13.30	9837935; 2377602; 10224163
HMR_1062	EC:1.13.11.31	
HMR_1063	EC:1.13.11.31	
HMR_1064	EC:1.13.11.31	
HMR_1065	EC:1.1.1.35; EC:1.3.3.6; EC:2.3.1.154; EC:2.3.1.16; EC:3.1.2.2; EC:4.2.1.17; EC:5.1.99.4; EC:6.2.1.-	
HMR_1066	EC:1.1.1.35; EC:1.3.3.6; EC:2.3.1.154; EC:2.3.1.16; EC:3.1.2.2; EC:4.2.1.17; EC:5.1.99.4; EC:6.2.1.-	
HMR_1067	EC:1.1.1.35; EC:1.3.3.6; EC:2.3.1.154; EC:2.3.1.16; EC:3.1.2.2; EC:4.2.1.17; EC:5.1.99.4; EC:6.2.1.-	
HMR_1068	EC:1.1.1.35; EC:1.3.3.6; EC:2.3.1.154; EC:2.3.1.16; EC:3.1.2.2; EC:4.2.1.17; EC:5.1.99.4; EC:6.2.1.-	
HMR_1069	EC:1.1.1.35; EC:1.3.3.6; EC:2.3.1.154; EC:2.3.1.16; EC:3.1.2.2; EC:4.2.1.17; EC:5.1.99.4; EC:6.2.1.-	
HMR_1070	EC:1.1.1.35; EC:1.3.3.6; EC:2.3.1.154; EC:2.3.1.16; EC:3.1.2.2; EC:4.2.1.17; EC:5.1.99.4; EC:6.2.1.-	
HMR_1071	EC:1.14.13.30	3040745
HMR_1072	EC:1.14.13.30	3040745
HMR_1073	EC:1.13.11.31	
HMR_1074	EC:1.3.1.-	
HMR_1075	EC:1.13.11.34	9837935; 2377602; 10224163
HMR_1077	EC:1.13.11.34	9837935; 2377602; 10224163
HMR_1079	EC:3.5.1.99	
HMR_3015	EC:3.1.2.2; EC:3.1.2.22	10092594; 6151837
HMR_1080	EC:3.3.2.6; EC:3.4.11.6	6490615; 2995393
HMR_1081	EC:4.4.1.20	8052639; 7937884
HMR_1084	EC:2.3.2.2	6122208
HMR_1085	EC:3.4.13.19	3563417; 6293969
HMR_1087		
HMR_1088	EC:2.3.1.-	9870464; 9755286; 10833489; 9526099
HMR_1091	EC:2.3.1.-	9870464; 9755286; 10833489; 9526099
HMR_1092		
HMR_1093	EC:1.13.11.31; EC:1.13.11.34	10224163; 9870464; 11323741
HMR_1096	EC:1.13.11.31; EC:1.13.11.34	10224163; 9870464; 11323741
HMR_1097	EC:1.1.1.141	
HMR_1098	EC:1.1.1.-	10837478
HMR_1099	EC:1.1.1.141	
HMR_1100	EC:1.1.1.184	9862787; 11368003; 9799565
HMR_1101	EC:1.1.1.184	9862787; 11368003; 9799565
HMR_1102	EC:1.1.1.184	7929234; 1326548
HMR_1103	EC:1.1.1.184	9862787; 11368003; 9799565
HMR_1105	EC:1.1.1.184	7929234; 1326548
HMR_1106	EC:1.1.1.184	9862787; 11368003; 9799565
HMR_1107	EC:1.14.13.30	9799565; 9862787; 11368003
HMR_1108	EC:1.14.13.30	9799565; 9862787; 11368003
HMR_1109	EC:1.14.13.30	9799565; 9862787; 11368003
HMR_1110	EC:1.14.13.30	9799565; 9862787; 11368003
HMR_1111	EC:1.14.13.30	9799565; 9862787; 11368003
HMR_1112	EC:1.14.13.30	9799565; 9862787; 11368003
HMR_1113		9799565; 9862787; 11368003
HMR_1114		9799565; 9862787; 11368003
HMR_1115		9799565; 9862787; 11368003
HMR_1116	EC:1.1.1.184	8244977; 9862787
HMR_1117	EC:1.1.1.184	8244977; 9862787
HMR_1119	EC:2.5.1.18	8244977
HMR_1120	EC:2.5.1.18	8244977
HMR_1121	EC:2.5.1.18	8244977
HMR_1122	EC:2.5.1.18	8244977
HMR_1123	EC:1.1.1.184	8244977
HMR_1124	EC:1.1.1.184	8244977
HMR_1125	EC:1.1.1.184	8244977
HMR_1126	EC:1.14.13.30	
HMR_1127	EC:1.14.13.30	
HMR_1128	EC:1.14.13.30	
HMR_1129	EC:1.1.1.1	9862787; 11368003; 9799565
HMR_1130	EC:1.1.1.1	9862787; 11368003; 9799565
HMR_1131	EC:1.1.1.1	9862787; 11368003; 9799565
HMR_1132	EC:1.2.1.3	9799565; 9862787; 11368003
HMR_1133	EC:1.2.1.3	9799565; 9862787; 11368003
HMR_1134	EC:1.2.1.3	9799565; 9862787; 11368003
HMR_1136		9799565; 9862787; 11368003
HMR_1137	EC:1.14.13.30	9799565; 9862787; 11368003
HMR_1138	EC:1.14.13.30	9799565; 9862787; 11368003
HMR_1139	EC:1.14.13.30	9799565; 9862787; 11368003
HMR_1140	EC:1.14.13.30	9799565; 9862787; 11368003
HMR_1142		9799565; 9862787; 11368003
HMR_1146	EC:1.1.1.184	9694844
HMR_1147	EC:1.1.1.184	9694844
HMR_1148	EC:1.1.1.184	9694844
HMR_1149		
HMR_1150		
HMR_1151		
HMR_1152		
HMR_1153	EC:1.14.14.1	9694844
HMR_1154	EC:1.14.14.1	9694844
HMR_1155	EC:1.14.14.1	9694844
HMR_1156	EC:1.14.14.1	9694844
HMR_1157	EC:6.2.1.3	9784915
HMR_1158	EC:6.2.1.3	9784915
HMR_1159	EC:6.2.1.3	9784915
HMR_1160	EC:6.2.1.3	9784915
HMR_1161	EC:1.3.3.6	7649996
HMR_1162	EC:1.3.3.6	7649996
HMR_1163	EC:4.2.1.17	7649996
HMR_1164	EC:4.2.1.17	7649996
HMR_1165	EC:1.1.1.35; EC:1.1.1.211	7649996
HMR_1166	EC:1.1.1.35; EC:1.1.1.211	7649996
HMR_1167	EC:2.3.1.16; EC:1.1.1.211	7649996
HMR_1168	EC:2.3.1.16	7649996
HMR_1170	EC:3.1.2.2	11673457
HMR_1171	EC:3.1.2.2	11673457
HMR_1186		1326548; 7929234
HMR_1190	EC:1.1.1.184	9694844
HMR_1191	EC:1.1.1.184	9694844
HMR_1192	EC:1.1.1.184	9694844
HMR_1193	EC:1.14.14.1	9694844
HMR_1194	EC:1.14.14.1	9694844
HMR_1195	EC:1.14.14.1	9694844
HMR_1196	EC:1.14.14.1	9694844
HMR_1197		
HMR_1198		
HMR_1199		
HMR_1200	EC:6.2.1.3	9784915
HMR_1201	EC:6.2.1.3	9784915
HMR_1202	EC:6.2.1.3	9784915
HMR_1203	EC:6.2.1.3	9784915
HMR_1204	EC:1.3.3.6	7649996
HMR_1205	EC:1.3.3.6	7649996
HMR_1206	EC:4.2.1.17	7649996
HMR_1207	EC:4.2.1.17	7649996
HMR_1208	EC:1.1.1.35; EC:1.1.1.211	7649996
HMR_1209	EC:1.1.1.35; EC:1.1.1.211	7649996
HMR_1210	EC:2.3.1.16; EC:1.1.1.211	7649996
HMR_1211	EC:2.3.1.16	7649996
HMR_1212	EC:3.1.2.2	11673457
HMR_1213	EC:3.1.2.2	11673457
HMR_1228	EC:1.3.1.-	9862787; 8244977
HMR_1229	EC:1.3.1.-	9862787; 8244977
HMR_1230	EC:1.3.1.-	9862787; 8244977
HMR_1231	EC:1.1.1.184	9862787; 8244977
HMR_1232	EC:1.1.1.184	9862787; 8244977
HMR_1233	EC:1.1.1.184	9862787; 8244977
HMR_1234	EC:1.14.13.30	9862787; 8244977
HMR_1235	EC:1.14.13.30	9862787; 8244977
HMR_1236	EC:1.14.13.30	9862787; 8244977
HMR_1237	EC:1.14.13.30	9862787; 8244977
HMR_1238	EC:1.14.13.30	9862787; 8244977
HMR_1239	EC:1.14.13.30	9862787; 8244977
HMR_1241		
HMR_1244	EC:1.1.1.184	9862787; 8847485
HMR_1245	EC:1.1.1.184	9862787; 8847485
HMR_1246	EC:1.1.1.184	9862787; 8847485
HMR_1247		
HMR_1248	EC:6.2.1.3	9784915
HMR_1249	EC:6.2.1.3	9784915
HMR_1250	EC:6.2.1.3	9784915
HMR_1251	EC:6.2.1.3	9784915
HMR_1253	EC:1.3.3.6	12054595
HMR_1254	EC:1.3.3.6	12054595
HMR_1255	EC:4.2.1.17	12054595
HMR_1256	EC:4.2.1.17	12054595
HMR_1257	EC:1.1.1.35; EC:1.1.1.211	12054595
HMR_1258	EC:1.1.1.35; EC:1.1.1.211	12054595
HMR_1259	EC:2.3.1.16; EC:1.1.1.211	12054595
HMR_1260	EC:2.3.1.16	12054595
HMR_1261	EC:3.1.2.2	11673457
HMR_1262	EC:3.1.2.2	11673457
HMR_1263	EC:6.2.1.3	9784915
HMR_1264	EC:6.2.1.3	9784915
HMR_1265	EC:6.2.1.3	9784915
HMR_1266	EC:6.2.1.3	9784915
HMR_1270	EC:1.3.3.6	11368003; 9862787
HMR_1271	EC:1.3.3.6	11368003; 9862787
HMR_1272	EC:4.2.1.17	11368003; 9862787
HMR_1273	EC:4.2.1.17	11368003; 9862787
HMR_1274	EC:1.1.1.35; EC:1.1.1.211	11368003; 9862787
HMR_1275	EC:1.1.1.35; EC:1.1.1.211	11368003; 9862787
HMR_1276	EC:2.3.1.16; EC:1.1.1.211	9862787; 11368003
HMR_1277	EC:2.3.1.16	9862787; 11368003
HMR_1278	EC:3.1.2.2	11673457
HMR_1279	EC:3.1.2.2	11673457
HMR_1280	EC:1.1.1.184	
HMR_1281	EC:1.1.1.184	
HMR_1282	EC:1.1.1.184	
HMR_1285		9862787; 8244977
HMR_1287	EC:1.14.13.34	12054595
HMR_1288	EC:1.1.1.1	12054595
HMR_1289	EC:1.2.1.3	12054595
HMR_1290	EC:6.2.1.3	9784915
HMR_1291	EC:1.3.3.6	12054595
HMR_1292	EC:4.2.1.17	12054595
HMR_1293	EC:1.1.1.35; EC:1.1.1.211	12054595; 12054595
HMR_1294	EC:2.3.1.16	12054595
HMR_1295	EC:3.1.2.2	11673457
HMR_1296	EC:1.3.3.6	12054595
HMR_1297	EC:1.3.1.34	12054595
HMR_1298	EC:5.3.3.8	12054595
HMR_1299	EC:4.2.1.17	12054595
HMR_1300	EC:1.1.1.35; EC:1.1.1.211	12054595; 12054595
HMR_1301	EC:2.3.1.16	
HMR_1302	EC:3.1.2.27; EC:2.3.1.65	
HMR_1303	EC:1.3.3.6	
HMR_1304	EC:3.1.2.2	11673457
HMR_4796	EC:2.3.2.2	1968061
HMR_8545	EC:1.13.11.-	
HMR_8546		
HMR_8547		
HMR_8548	EC:2.3.2.2	
HMR_8549		
HMR_8550	EC:4.4.1.20	
HMR_8552		
HMR_8554	EC:1.14.14.1	
HMR_8555	EC:1.14.14.1	
HMR_8556	EC:1.14.14.1	
HMR_8557	EC:1.14.99.1	
HMR_8558	EC:1.14.99.1	
HMR_8559	EC:5.3.99.2	
HMR_8560	EC:5.3.99.3	
HMR_8561		
HMR_0154	EC:3.1.2.2	11013297; 11013297
HMR_0189	EC:3.1.2.2	
HMR_0193	EC:3.1.2.2	
HMR_0197	EC:3.1.2.2	
HMR_0201	EC:3.1.2.2	
HMR_0206	EC:3.1.2.2	
HMR_0210	EC:3.1.2.2	
HMR_0214	EC:3.1.2.2	
HMR_0223	EC:3.1.2.2	
HMR_0230	EC:3.1.2.2	
HMR_0234	EC:3.1.2.2	
HMR_0238	EC:3.1.2.2	
HMR_0242	EC:3.1.2.2	
HMR_0246	EC:3.1.2.2	
HMR_0250	EC:3.1.2.2	10092594; 9153233; 16103133; 16940157; 16103133; 16940157; 10578051; 16103133; 16940157; 16103133; 16940157; 16103133; 16940157; 16940157
HMR_0256	EC:3.1.2.2	
HMR_0260	EC:3.1.2.2	
HMR_0264	EC:3.1.2.2	
HMR_0268	EC:3.1.2.2	
HMR_0272	EC:3.1.2.2	
HMR_0276	EC:3.1.2.2	
HMR_0280	EC:3.1.2.2	
HMR_0284	EC:3.1.2.2	10092594; 9153233; 16103133; 16940157; 16103133; 16940157; 10578051; 16103133; 16940157; 16103133; 16940157; 16103133; 16940157; 16940157
HMR_0290	EC:3.1.2.2	
HMR_0294	EC:3.1.2.2	
HMR_0298	EC:3.1.2.2	
HMR_0302	EC:3.1.2.2	
HMR_0306	EC:3.1.2.2	
HMR_0310	EC:3.1.2.2	
HMR_0314	EC:3.1.2.2	10092594; 9153233; 16103133; 16940157; 16103133; 16940157; 10578051; 16103133; 16940157; 16103133; 16940157; 16103133; 16940157; 16940157
HMR_0320	EC:3.1.2.2	
HMR_0324	EC:3.1.2.2	
HMR_0328	EC:3.1.2.2	
HMR_0332	EC:3.1.2.2	10092594; 9153233; 16103133; 16940157; 16103133; 16940157; 10578051; 16103133; 16940157; 16103133; 16940157; 16103133; 16940157; 16940157
HMR_0338	EC:3.1.2.2	
HMR_0342	EC:3.1.2.2	
HMR_0346	EC:3.1.2.2	
HMR_0350	EC:3.1.2.2	
HMR_0354	EC:3.1.2.2	
HMR_0358	EC:3.1.2.2	
HMR_0362	EC:3.1.2.2	
HMR_0366	EC:3.1.2.2	
HMR_0370	EC:3.1.2.2	
HMR_0374	EC:3.1.2.2	
HMR_0378	EC:3.1.2.2	
HMR_0382	EC:3.1.2.2	
HMR_0386	EC:3.1.2.2	
HMR_0390	EC:3.1.2.2	
HMR_0394	EC:3.1.2.2	
HMR_0398	EC:3.1.2.2	
HMR_0402	EC:3.1.2.2	
HMR_0406	EC:3.1.2.2	
HMR_0410	EC:3.1.2.2	
HMR_0414	EC:3.1.2.2	
HMR_0418	EC:3.1.2.2	
HMR_0422	EC:3.1.2.2	
HMR_0426	EC:3.1.2.2	
HMR_0430	EC:3.1.2.2	
HMR_0434	EC:3.1.2.2	
HMR_0438	EC:3.1.2.2	
HMR_3009	EC:3.1.2.2	11013297; 11013297
HMR_3475	EC:3.1.2.27	10092594; 16756494
HMR_3476		9166898
HMR_3477		9166898
HMR_0159	EC:2.3.1.21	12133002; 4475632; 5810070
HMR_2591	EC:2.3.1.21	14598172; 2351134; 6361812; 8132483
HMR_2594	EC:2.3.1.21	12133002; 4475632; 5810070
HMR_2599	EC:2.3.1.21	1735445; 1988962; 2355017; 6361812; 7892212
HMR_2602	EC:2.3.1.21	
HMR_2605	EC:2.3.1.21	
HMR_2608	EC:2.3.1.21	
HMR_2611	EC:2.3.1.21	
HMR_2614	EC:2.3.1.21	
HMR_2620	EC:2.3.1.21	
HMR_2623	EC:2.3.1.21	
HMR_2626	EC:2.3.1.21	1735445; 1988962; 2355017; 6361812; 7892212; 14517221; 9691089; 11790793; 14711372; 11356169; 9344464
HMR_2633	EC:2.3.1.21	
HMR_2636	EC:2.3.1.21	1735445; 1988962; 2355017; 6361812; 7892212
HMR_2642	EC:2.3.1.21	
HMR_2648	EC:2.3.1.21	
HMR_2651	EC:2.3.1.21	
HMR_2654	EC:2.3.1.21	
HMR_2657	EC:2.3.1.21	
HMR_2660	EC:2.3.1.21	
HMR_2663	EC:2.3.1.21	1735445; 1988962; 2355017; 6361812; 7892212
HMR_2666	EC:2.3.1.21	
HMR_2669	EC:2.3.1.21	
HMR_2672	EC:2.3.1.21	
HMR_2675	EC:2.3.1.21	
HMR_2678	EC:2.3.1.21	
HMR_2681	EC:2.3.1.21	
HMR_2684	EC:2.3.1.21	
HMR_2687	EC:2.3.1.21	
HMR_2690	EC:2.3.1.21	
HMR_2693	EC:2.3.1.21	
HMR_2699	EC:2.3.1.21	
HMR_2702	EC:2.3.1.21	
HMR_2705	EC:2.3.1.21	
HMR_2708	EC:2.3.1.21	
HMR_2711	EC:2.3.1.21	
HMR_2714	EC:2.3.1.21	
HMR_2717	EC:2.3.1.21	
HMR_2720	EC:2.3.1.21	
HMR_2726	EC:2.3.1.21	
HMR_2730	EC:2.3.1.21	
HMR_2733	EC:2.3.1.21	
HMR_2736	EC:2.3.1.21	
HMR_2739	EC:2.3.1.21	
HMR_2742	EC:2.3.1.21	1735445; 1988962; 2355017; 6361812; 7892212
HMR_2746	EC:2.3.1.21	
HMR_2752	EC:2.3.1.21	
HMR_2755	EC:2.3.1.21	1735445; 1988962; 2355017; 6361812; 7892212
HMR_2759	EC:2.3.1.21	
HMR_2762	EC:2.3.1.21	
HMR_2768	EC:2.3.1.21	
HMR_2771	EC:2.3.1.21	
HMR_2774	EC:2.3.1.21	
HMR_2877	EC:2.3.1.21	
HMR_3032	EC:2.3.1.21	1735445; 1988962; 2355017; 6361812; 7892212
HMR_3521		
HMR_8419		
HMR_0160	TCDB:2.A.29.8.3	14598172; 18406340; 6361812; 8132483; 1735445; 1988962; 2351134; 2355017; 7892212
HMR_0161	EC:2.3.1.7	12133002; 4475632; 5810070
HMR_0162	TCDB:2.A.29.8.3	14598172; 18406340; 6361812; 8132483; 1735445; 1988962; 2351134; 2355017; 7892212
HMR_0163	EC:2.3.1.137	1735445; 1988962; 2355017; 6361812; 7892212
HMR_2592	TCDB:2.A.29.8.3	14598172; 18406340; 6361812; 8132483; 1735445; 1988962; 2351134; 2355017; 7892212
HMR_2593	EC:2.3.1.7	14598172; 2351134; 6361812; 8132483
HMR_2596	TCDB:2.A.29.8.3	14598172; 18406340; 6361812; 8132483; 1735445; 1988962; 2351134; 2355017; 7892212
HMR_2598	EC:2.3.1.7	12133002; 4475632; 5810070
HMR_2600	TCDB:2.A.29.8.3	14598172; 18406340; 6361812; 8132483; 1735445; 1988962; 2351134; 2355017; 7892212
HMR_2601	EC:2.3.1.7	1735445; 1988962; 2355017; 6361812; 7892212
HMR_2603	TCDB:2.A.29.8.3	
HMR_2604	EC:2.3.1.7	
HMR_2606	TCDB:2.A.29.8.3	
HMR_2607	EC:2.3.1.7	
HMR_2609	TCDB:2.A.29.8.3	
HMR_2610	EC:2.3.1.7	
HMR_2612	TCDB:2.A.29.8.3	
HMR_2613	EC:2.3.1.7	
HMR_2616	TCDB:2.A.29.8.3	
HMR_2618	EC:2.3.1.7	
HMR_2621	TCDB:2.A.29.8.3	
HMR_2622	EC:2.3.1.7	
HMR_2624	TCDB:2.A.29.8.3	
HMR_2625	EC:2.3.1.7	
HMR_2629	TCDB:2.A.29.8.3	14598172; 18406340; 6361812; 8132483; 1735445; 1988962; 2351134; 2355017; 7892212; 9399886
HMR_2630	EC:2.3.1.7	1735445; 1988962; 2355017; 6361812; 7892212; 7711730
HMR_2634	TCDB:2.A.29.8.3	
HMR_2635	EC:2.3.1.7	
HMR_2638	TCDB:2.A.29.8.3	14598172; 18406340; 6361812; 8132483; 1735445; 1988962; 2351134; 2355017; 7892212
HMR_2640	EC:2.3.1.7	1735445; 1988962; 2355017; 6361812; 7892212
HMR_2644	TCDB:2.A.29.8.3	
HMR_2646	EC:2.3.1.7	
HMR_2649	TCDB:2.A.29.8.3	
HMR_2650	EC:2.3.1.7	
HMR_2652	TCDB:2.A.29.8.3	
HMR_2653	EC:2.3.1.7	
HMR_2655	TCDB:2.A.29.8.3	
HMR_2656	EC:2.3.1.7	
HMR_2658	TCDB:2.A.29.8.3	
HMR_2659	EC:2.3.1.7	
HMR_2661	TCDB:2.A.29.8.3	
HMR_2662	EC:2.3.1.7	
HMR_2664	TCDB:2.A.29.8.3	14598172; 18406340; 6361812; 8132483; 1735445; 1988962; 2351134; 2355017; 7892212
HMR_2665	EC:2.3.1.7	1735445; 1988962; 2355017; 6361812; 7892212
HMR_2667	TCDB:2.A.29.8.3	
HMR_2668	EC:2.3.1.7	
HMR_2670	TCDB:2.A.29.8.3	
HMR_2671	EC:2.3.1.7	
HMR_2673	TCDB:2.A.29.8.3	
HMR_2674	EC:2.3.1.7	
HMR_2676	TCDB:2.A.29.8.3	
HMR_2677	EC:2.3.1.7	
HMR_2679	TCDB:2.A.29.8.3	
HMR_2680	EC:2.3.1.7	
HMR_2682	TCDB:2.A.29.8.3	
HMR_2683	EC:2.3.1.7	
HMR_2685	TCDB:2.A.29.8.3	
HMR_2686	EC:2.3.1.7	
HMR_2688	TCDB:2.A.29.8.3	
HMR_2689	EC:2.3.1.7	
HMR_2691	TCDB:2.A.29.8.3	
HMR_2692	EC:2.3.1.7	
HMR_2695	TCDB:2.A.29.8.3	
HMR_2697	EC:2.3.1.7	
HMR_2700	TCDB:2.A.29.8.3	
HMR_2701	EC:2.3.1.7	
HMR_2703	TCDB:2.A.29.8.3	
HMR_2704	EC:2.3.1.7	
HMR_2706	TCDB:2.A.29.8.3	
HMR_2707	EC:2.3.1.7	
HMR_2709	TCDB:2.A.29.8.3	
HMR_2710	EC:2.3.1.7	
HMR_2712	TCDB:2.A.29.8.3	
HMR_2713	EC:2.3.1.7	
HMR_2715	TCDB:2.A.29.8.3	
HMR_2716	EC:2.3.1.7	
HMR_2718	TCDB:2.A.29.8.3	
HMR_2719	EC:2.3.1.7	
HMR_2722	TCDB:2.A.29.8.3	
HMR_2724	EC:2.3.1.7	
HMR_2727	TCDB:2.A.29.8.3	
HMR_2729	EC:2.3.1.7	
HMR_2731	TCDB:2.A.29.8.3	
HMR_2732	EC:2.3.1.7	
HMR_2734	TCDB:2.A.29.8.3	
HMR_2735	EC:2.3.1.7	
HMR_2737	TCDB:2.A.29.8.3	
HMR_2738	EC:2.3.1.7	
HMR_2740	TCDB:2.A.29.8.3	
HMR_2741	EC:2.3.1.7	
HMR_2744	TCDB:2.A.29.8.3	
HMR_2745	EC:2.3.1.7	
HMR_2748	TCDB:2.A.29.8.3	
HMR_2750	EC:2.3.1.7	
HMR_2753	TCDB:2.A.29.8.3	
HMR_2754	EC:2.3.1.7	
HMR_2757	TCDB:2.A.29.8.3	
HMR_2758	EC:2.3.1.7	
HMR_2760	TCDB:2.A.29.8.3	
HMR_2761	EC:2.3.1.7	
HMR_2764	TCDB:2.A.29.8.3	
HMR_2766	EC:2.3.1.7	
HMR_2769	TCDB:2.A.29.8.3	
HMR_2770	EC:2.3.1.7	
HMR_2772	TCDB:2.A.29.8.3	
HMR_2773	EC:2.3.1.7	
HMR_2775	TCDB:2.A.29.8.3	
HMR_2776	EC:2.3.1.7	
HMR_3519		
HMR_3520		
HMR_8417		
HMR_8418		
HMR_3027		14598172; 18406340; 6361812; 8132483; 1735445; 1988962; 2351134; 2355017; 7892212
HMR_3028	EC:2.3.1.21	1735445; 1988962; 2355017; 6361812; 7892212
HMR_3029		14598172; 1735445; 18406340; 1988962; 2351134; 2355017; 6361812; 7892212; 8132483
HMR_3030	EC:2.3.1.7	2351134; 12562770; 14598172; 2351134; 6361812; 8132483
HMR_3033	TCDB:2.A.29.8.3	14598172; 18406340; 6361812; 8132483; 1735445; 1988962; 2351134; 2355017; 7892212
HMR_3034	EC:2.3.1.137	1735445; 1988962; 2355017; 6361812; 7892212
HMR_3035	TCDB:2.A.29.8.3	
HMR_3037	EC:2.3.1.137	2351134; 12562770
HMR_2778	TCDB:2.A.29.8.3	14598172; 18406340; 6361812; 8132483; 1735445; 1988962; 2351134; 2355017; 7892212
HMR_2780	EC:2.3.1.7	14598172; 2351134; 6361812; 8132483
HMR_2783	TCDB:2.A.29.8.3	14598172; 18406340; 6361812; 8132483; 1735445; 1988962; 2351134; 2355017; 7892212
HMR_2785	EC:2.3.1.7	1735445; 1988962; 2355017; 6361812; 7892212
HMR_2787	TCDB:2.A.29.8.3	
HMR_2788	EC:2.3.1.7	
HMR_2789	TCDB:2.A.29.8.3	
HMR_2790	EC:2.3.1.7	
HMR_2791	TCDB:2.A.29.8.3	
HMR_2792	EC:2.3.1.7	
HMR_2793	TCDB:2.A.29.8.3	
HMR_2794	EC:2.3.1.7	
HMR_2795	TCDB:2.A.29.8.3	
HMR_2796	EC:2.3.1.7	
HMR_2797	TCDB:2.A.29.8.3	
HMR_2798	EC:2.3.1.7	
HMR_2799	TCDB:2.A.29.8.3	
HMR_2800	EC:2.3.1.7	
HMR_2801	TCDB:2.A.29.8.3	14598172; 18406340; 6361812; 8132483; 1735445; 1988962; 2351134; 2355017; 7892212; 9399886
HMR_2803	EC:2.3.1.7	1735445; 1988962; 2355017; 6361812; 7892212; 7711730
HMR_2805	TCDB:2.A.29.8.3	
HMR_2806	EC:2.3.1.7	
HMR_2807	TCDB:2.A.29.8.3	14598172; 18406340; 6361812; 8132483; 1735445; 1988962; 2351134; 2355017; 7892212
HMR_2809	EC:2.3.1.7	1735445; 1988962; 2355017; 6361812; 7892212
HMR_2811	TCDB:2.A.29.8.3	
HMR_2812	EC:2.3.1.7	
HMR_2813	TCDB:2.A.29.8.3	
HMR_2814	EC:2.3.1.7	
HMR_2815	TCDB:2.A.29.8.3	
HMR_2816	EC:2.3.1.7	
HMR_2817	TCDB:2.A.29.8.3	
HMR_2819	EC:2.3.1.7	
HMR_2821	TCDB:2.A.29.8.3	
HMR_2822	EC:2.3.1.7	
HMR_2823	TCDB:2.A.29.8.3	
HMR_2824	EC:2.3.1.7	
HMR_2825	TCDB:2.A.29.8.3	14598172; 18406340; 6361812; 8132483; 1735445; 1988962; 2351134; 2355017; 7892212
HMR_2827	EC:2.3.1.7	1735445; 1988962; 2355017; 6361812; 7892212
HMR_2829	TCDB:2.A.29.8.3	
HMR_2830	EC:2.3.1.7	
HMR_2831	TCDB:2.A.29.8.3	
HMR_2832	EC:2.3.1.7	
HMR_2833	TCDB:2.A.29.8.3	
HMR_2834	EC:2.3.1.7	
HMR_2835	TCDB:2.A.29.8.3	
HMR_2836	EC:2.3.1.7	
HMR_2837	TCDB:2.A.29.8.3	
HMR_2838	EC:2.3.1.7	
HMR_2839	TCDB:2.A.29.8.3	
HMR_2840	EC:2.3.1.7	
HMR_2841	TCDB:2.A.29.8.3	
HMR_2842	EC:2.3.1.7	
HMR_2843	TCDB:2.A.29.8.3	
